"timestamp_utc","sample_end_utc","sample","node","node_count","cpu_percent","memory_usage","network_io","block_io","vm_mem_available_kib"
"2026-09-21T11:23:03.6799718+00:00","2026-09-21T11:23:06.0101000+00:00","27","r-scylla2","3","2.22%","156.6MiB / 9.711GiB","21.3MB / 71.3MB","38.6MB / 633MB","8917648"
"2026-09-21T11:23:03.6799718+00:00","2026-09-21T11:23:06.0101000+00:00","27","r-scylla3","3","2.61%","159.2MiB / 9.711GiB","21.4MB / 70.8MB","52.9MB / 632MB","8917648"
"2026-09-21T11:23:07.0141060+00:00","2026-09-21T11:23:09.3124992+00:00","28","r-scylla1","3","3.29%","181.2MiB / 9.711GiB","19.6MB / 77.4MB","131MB / 648MB","8917412"
"2026-09-21T11:23:07.0141060+00:00","2026-09-21T11:23:09.3124992+00:00","28","r-scylla2","3","3.22%","157.1MiB / 9.711GiB","21.4MB / 72.8MB","38.6MB / 633MB","8917412"
"2026-09-21T11:23:07.0141060+00:00","2026-09-21T11:23:09.3124992+00:00","28","r-scylla3","3","3.03%","159.2MiB / 9.711GiB","21.4MB / 72MB","52.9MB / 632MB","8917412"
"2026-09-21T11:23:10.3169513+00:00","2026-09-21T11:23:12.5922005+00:00","29","r-scylla1","3","3.89%","181.2MiB / 9.711GiB","19.6MB / 78.6MB","131MB / 648MB","8918908"
"2026-09-21T11:23:10.3169513+00:00","2026-09-21T11:23:12.5922005+00:00","29","r-scylla2","3","3.07%","156.4MiB / 9.711GiB","21.4MB / 74.3MB","38.6MB / 633MB","8918908"
"2026-09-21T11:23:10.3169513+00:00","2026-09-21T11:23:12.5922005+00:00","29","r-scylla3","3","2.53%","159.2MiB / 9.711GiB","21.5MB / 73.9MB","52.9MB / 632MB","8918908"
"2026-09-21T11:23:13.6049784+00:00","2026-09-21T11:23:15.9456249+00:00","30","r-scylla1","3","2.49%","180.6MiB / 9.711GiB","19.6MB / 80.1MB","131MB / 648MB","8914996"
"2026-09-21T11:23:13.6049784+00:00","2026-09-21T11:23:15.9456249+00:00","30","r-scylla2","3","1.61%","156.3MiB / 9.711GiB","21.4MB / 75.1MB","38.6MB / 633MB","8914996"
"2026-09-21T11:23:13.6049784+00:00","2026-09-21T11:23:15.9456249+00:00","30","r-scylla3","3","1.66%","159.2MiB / 9.711GiB","21.5MB / 74.7MB","52.9MB / 632MB","8914996"
