timestamp,table_id,tablet_rows,size_rows,placement_replicas,size_replicas,token_sets_equal,complete_size_groups
2026-09-21T11:22:34.242708+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:35.291332+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:36.334964+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:37.365292+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:38.389759+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:39.444443+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:40.518084+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:41.590627+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:42.627512+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:43.683893+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:44.729508+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:45.815800+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:46.863318+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:47.910308+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:48.985341+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:50.141871+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:51.185875+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:52.239270+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:53.285362+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:54.358143+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:55.393203+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:56.432890+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:57.479273+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:58.516942+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
2026-09-21T11:22:59.585060+00:00,d4a27e10-b5ab-11f1-9f6f-1e8eec8f4a9c,32,32,64,64,True,32
