"timestamp_utc","sample","node","cpu_percent","memory_usage","network_io","block_io"
"2026-09-17T15:08:49.4356113+00:00","127","r-scylla1","3.54%","586.1MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:49.4356113+00:00","127","r-scylla2","3.50%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:49.4356113+00:00","127","r-scylla3","3.52%","517.3MiB / 9.711GiB","185MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:52.4791026+00:00","128","r-scylla1","3.91%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:52.4791026+00:00","128","r-scylla2","3.85%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:52.4791026+00:00","128","r-scylla3","3.58%","517.3MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:55.6685242+00:00","129","r-scylla1","2.87%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:55.6685242+00:00","129","r-scylla2","4.08%","515.8MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:55.6685242+00:00","129","r-scylla3","3.40%","517.3MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:08:58.8629338+00:00","130","r-scylla1","4.55%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:08:58.8629338+00:00","130","r-scylla2","3.96%","515.6MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:08:58.8629338+00:00","130","r-scylla3","3.79%","517.1MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:01.9508436+00:00","131","r-scylla1","4.03%","586MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:01.9508436+00:00","131","r-scylla2","3.68%","515.8MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:09:01.9508436+00:00","131","r-scylla3","4.27%","517.3MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:05.1987147+00:00","132","r-scylla1","3.42%","586.1MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:05.1987147+00:00","132","r-scylla2","3.41%","515.8MiB / 9.711GiB","184MB / 154MB","54.5MB / 895MB"
"2026-09-17T15:09:05.1987147+00:00","132","r-scylla3","3.15%","517.3MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:08.4591192+00:00","133","r-scylla1","2.95%","586.5MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:08.4591192+00:00","133","r-scylla2","3.58%","515.6MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:08.4591192+00:00","133","r-scylla3","3.21%","517.1MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:11.7293752+00:00","134","r-scylla1","4.22%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:11.7293752+00:00","134","r-scylla2","4.12%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:11.7293752+00:00","134","r-scylla3","3.63%","517.3MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:14.9883469+00:00","135","r-scylla1","3.26%","586.3MiB / 9.711GiB","185MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:14.9883469+00:00","135","r-scylla2","3.44%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:14.9883469+00:00","135","r-scylla3","5.04%","517.8MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:18.2173757+00:00","136","r-scylla1","2.90%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:18.2173757+00:00","136","r-scylla2","2.15%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:18.2173757+00:00","136","r-scylla3","3.35%","517.4MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:21.4256740+00:00","137","r-scylla1","2.51%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:21.4256740+00:00","137","r-scylla2","3.15%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:21.4256740+00:00","137","r-scylla3","3.60%","517.4MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:24.6190665+00:00","138","r-scylla1","3.39%","586.1MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:24.6190665+00:00","138","r-scylla2","3.39%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:24.6190665+00:00","138","r-scylla3","2.80%","517.4MiB / 9.711GiB","186MB / 150MB","41.9MB / 894MB"
"2026-09-17T15:09:27.7574734+00:00","139","r-scylla1","3.61%","586.1MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:27.7574734+00:00","139","r-scylla2","4.46%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:27.7574734+00:00","139","r-scylla3","4.53%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:30.9489969+00:00","140","r-scylla1","3.44%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:30.9489969+00:00","140","r-scylla2","4.13%","515.6MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:30.9489969+00:00","140","r-scylla3","3.81%","517.6MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:34.0192210+00:00","141","r-scylla1","2.87%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:34.0192210+00:00","141","r-scylla2","2.88%","515.3MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:34.0192210+00:00","141","r-scylla3","3.76%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:37.2091910+00:00","142","r-scylla1","2.90%","586.5MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:37.2091910+00:00","142","r-scylla2","4.25%","515.6MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:37.2091910+00:00","142","r-scylla3","3.51%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:40.4055521+00:00","143","r-scylla1","3.19%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:40.4055521+00:00","143","r-scylla2","3.27%","515.6MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:40.4055521+00:00","143","r-scylla3","2.89%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:43.4353235+00:00","144","r-scylla1","3.70%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:43.4353235+00:00","144","r-scylla2","4.04%","515.6MiB / 9.711GiB","185MB / 155MB","54.5MB / 895MB"
"2026-09-17T15:09:43.4353235+00:00","144","r-scylla3","3.54%","517.6MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:46.6995778+00:00","145","r-scylla1","4.43%","586.3MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:46.6995778+00:00","145","r-scylla2","5.21%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:09:46.6995778+00:00","145","r-scylla3","3.55%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:49.9094036+00:00","146","r-scylla1","3.37%","586MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:49.9094036+00:00","146","r-scylla2","3.84%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:09:49.9094036+00:00","146","r-scylla3","3.62%","517.4MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:52.9533439+00:00","147","r-scylla1","4.51%","586.1MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:52.9533439+00:00","147","r-scylla2","3.71%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:09:52.9533439+00:00","147","r-scylla3","3.59%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:56.1996519+00:00","148","r-scylla1","2.96%","586MiB / 9.711GiB","186MB / 152MB","363MB / 896MB"
"2026-09-17T15:09:56.1996519+00:00","148","r-scylla2","3.21%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:09:56.1996519+00:00","148","r-scylla3","3.92%","517.3MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:09:59.3769600+00:00","149","r-scylla1","3.02%","586.5MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:09:59.3769600+00:00","149","r-scylla2","2.37%","515.3MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:09:59.3769600+00:00","149","r-scylla3","2.50%","517.1MiB / 9.711GiB","186MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:02.3994043+00:00","150","r-scylla1","3.94%","586.3MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:02.3994043+00:00","150","r-scylla2","3.58%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:02.3994043+00:00","150","r-scylla3","3.44%","517.6MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:05.6311033+00:00","151","r-scylla1","3.37%","586.3MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:05.6311033+00:00","151","r-scylla2","3.46%","515.3MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:05.6311033+00:00","151","r-scylla3","3.33%","517.6MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:08.8136722+00:00","152","r-scylla1","3.66%","586.3MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:08.8136722+00:00","152","r-scylla2","2.93%","515.3MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:08.8136722+00:00","152","r-scylla3","3.18%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:12.0097952+00:00","153","r-scylla1","3.64%","586MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:12.0097952+00:00","153","r-scylla2","3.32%","515.3MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:12.0097952+00:00","153","r-scylla3","3.90%","517.8MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:15.2339937+00:00","154","r-scylla1","3.76%","586MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:15.2339937+00:00","154","r-scylla2","3.67%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:15.2339937+00:00","154","r-scylla3","3.81%","517.6MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:18.4368332+00:00","155","r-scylla1","4.56%","586MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:18.4368332+00:00","155","r-scylla2","3.64%","515.3MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:18.4368332+00:00","155","r-scylla3","3.71%","517.4MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:21.7027543+00:00","156","r-scylla1","3.49%","586MiB / 9.711GiB","186MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:21.7027543+00:00","156","r-scylla2","3.34%","515.6MiB / 9.711GiB","185MB / 156MB","54.5MB / 895MB"
"2026-09-17T15:10:21.7027543+00:00","156","r-scylla3","3.77%","517.6MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:24.9114325+00:00","157","r-scylla1","3.42%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:24.9114325+00:00","157","r-scylla2","3.26%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:24.9114325+00:00","157","r-scylla3","3.66%","517.4MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:28.1340468+00:00","158","r-scylla1","2.03%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:28.1340468+00:00","158","r-scylla2","2.51%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:28.1340468+00:00","158","r-scylla3","2.22%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:31.3283373+00:00","159","r-scylla1","2.13%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:31.3283373+00:00","159","r-scylla2","2.49%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:31.3283373+00:00","159","r-scylla3","2.68%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:34.5139231+00:00","160","r-scylla1","2.62%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:34.5139231+00:00","160","r-scylla2","3.00%","515.6MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:34.5139231+00:00","160","r-scylla3","2.77%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:37.6691958+00:00","161","r-scylla1","1.98%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:37.6691958+00:00","161","r-scylla2","2.19%","515.6MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:37.6691958+00:00","161","r-scylla3","3.13%","517.6MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:40.8132773+00:00","162","r-scylla1","2.14%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:40.8132773+00:00","162","r-scylla2","2.39%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:40.8132773+00:00","162","r-scylla3","2.32%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:43.8365593+00:00","163","r-scylla1","2.25%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:43.8365593+00:00","163","r-scylla2","2.74%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:43.8365593+00:00","163","r-scylla3","2.80%","517.4MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:46.9849992+00:00","164","r-scylla1","2.54%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:46.9849992+00:00","164","r-scylla2","2.81%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:46.9849992+00:00","164","r-scylla3","2.79%","517.1MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:50.1423410+00:00","165","r-scylla1","3.67%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:50.1423410+00:00","165","r-scylla2","4.02%","515.8MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:50.1423410+00:00","165","r-scylla3","3.54%","517.4MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:53.2134416+00:00","166","r-scylla1","4.06%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:53.2134416+00:00","166","r-scylla2","3.13%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:53.2134416+00:00","166","r-scylla3","3.14%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:56.4300616+00:00","167","r-scylla1","3.81%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:56.4300616+00:00","167","r-scylla2","2.64%","515.6MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:56.4300616+00:00","167","r-scylla3","4.39%","517.1MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:10:59.5904931+00:00","168","r-scylla1","2.46%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:10:59.5904931+00:00","168","r-scylla2","2.35%","515.3MiB / 9.711GiB","185MB / 157MB","54.5MB / 895MB"
"2026-09-17T15:10:59.5904931+00:00","168","r-scylla3","2.22%","517.3MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:11:02.6586589+00:00","169","r-scylla1","3.18%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:02.6586589+00:00","169","r-scylla2","3.36%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:02.6586589+00:00","169","r-scylla3","2.48%","517.1MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:11:05.8893190+00:00","170","r-scylla1","2.92%","586.3MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:05.8893190+00:00","170","r-scylla2","3.26%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:05.8893190+00:00","170","r-scylla3","2.31%","517.1MiB / 9.711GiB","187MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:11:09.0723215+00:00","171","r-scylla1","3.81%","586.3MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:09.0723215+00:00","171","r-scylla2","3.05%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:09.0723215+00:00","171","r-scylla3","3.47%","517.1MiB / 9.711GiB","188MB / 151MB","41.9MB / 894MB"
"2026-09-17T15:11:12.1179104+00:00","172","r-scylla1","2.01%","586.3MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:12.1179104+00:00","172","r-scylla2","3.13%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:12.1179104+00:00","172","r-scylla3","2.42%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:15.2632048+00:00","173","r-scylla1","2.80%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:15.2632048+00:00","173","r-scylla2","2.30%","515.8MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:15.2632048+00:00","173","r-scylla3","2.76%","517.3MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:18.4363386+00:00","174","r-scylla1","2.99%","586.1MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:18.4363386+00:00","174","r-scylla2","3.27%","515.6MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:18.4363386+00:00","174","r-scylla3","3.29%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:21.6892776+00:00","175","r-scylla1","3.05%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:21.6892776+00:00","175","r-scylla2","3.10%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:21.6892776+00:00","175","r-scylla3","3.37%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:24.8614077+00:00","176","r-scylla1","2.57%","586MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:24.8614077+00:00","176","r-scylla2","2.75%","515.3MiB / 9.711GiB","185MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:24.8614077+00:00","176","r-scylla3","2.74%","517.4MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:28.0615008+00:00","177","r-scylla1","3.50%","586.3MiB / 9.711GiB","187MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:28.0615008+00:00","177","r-scylla2","3.25%","515.3MiB / 9.711GiB","186MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:28.0615008+00:00","177","r-scylla3","5.01%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:31.2679966+00:00","178","r-scylla1","2.54%","586.3MiB / 9.711GiB","188MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:31.2679966+00:00","178","r-scylla2","2.48%","515.3MiB / 9.711GiB","186MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:31.2679966+00:00","178","r-scylla3","3.36%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:34.4697397+00:00","179","r-scylla1","3.09%","586.3MiB / 9.711GiB","188MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:34.4697397+00:00","179","r-scylla2","2.12%","515.3MiB / 9.711GiB","186MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:34.4697397+00:00","179","r-scylla3","2.28%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:37.6293203+00:00","180","r-scylla1","2.61%","586.3MiB / 9.711GiB","188MB / 153MB","363MB / 896MB"
"2026-09-17T15:11:37.6293203+00:00","180","r-scylla2","2.07%","515.8MiB / 9.711GiB","186MB / 158MB","54.5MB / 895MB"
"2026-09-17T15:11:37.6293203+00:00","180","r-scylla3","2.12%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:40.8443407+00:00","181","r-scylla1","2.71%","586MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:40.8443407+00:00","181","r-scylla2","2.98%","515.8MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:40.8443407+00:00","181","r-scylla3","2.99%","517.1MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:43.9157692+00:00","182","r-scylla1","2.79%","586MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:43.9157692+00:00","182","r-scylla2","2.16%","515.3MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:43.9157692+00:00","182","r-scylla3","3.17%","517.3MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:47.0833715+00:00","183","r-scylla1","5.55%","586.4MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:47.0833715+00:00","183","r-scylla2","5.91%","515.7MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:47.0833715+00:00","183","r-scylla3","6.02%","517.2MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:50.3109028+00:00","184","r-scylla1","6.56%","586.3MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:50.3109028+00:00","184","r-scylla2","6.12%","515.6MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:50.3109028+00:00","184","r-scylla3","5.70%","517.9MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:53.3712039+00:00","185","r-scylla1","6.61%","586.4MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:53.3712039+00:00","185","r-scylla2","6.36%","516MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:53.3712039+00:00","185","r-scylla3","6.26%","517.9MiB / 9.711GiB","188MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:56.5552645+00:00","186","r-scylla1","6.46%","586.7MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:56.5552645+00:00","186","r-scylla2","7.23%","516.1MiB / 9.711GiB","186MB / 159MB","54.5MB / 895MB"
"2026-09-17T15:11:56.5552645+00:00","186","r-scylla3","5.90%","517.8MiB / 9.711GiB","189MB / 152MB","41.9MB / 894MB"
"2026-09-17T15:11:59.7593242+00:00","187","r-scylla1","4.28%","586.6MiB / 9.711GiB","188MB / 154MB","363MB / 896MB"
"2026-09-17T15:11:59.7593242+00:00","187","r-scylla2","4.76%","516.1MiB / 9.711GiB","186MB / 160MB","54.5MB / 895MB"
"2026-09-17T15:11:59.7593242+00:00","187","r-scylla3","4.26%","517.9MiB / 9.711GiB","189MB / 153MB","41.9MB / 894MB"
"2026-09-17T15:12:02.7644797+00:00","188","r-scylla1","8.13%","587.4MiB / 9.711GiB","189MB / 155MB","363MB / 896MB"
"2026-09-17T15:12:02.7644797+00:00","188","r-scylla2","5.52%","516.2MiB / 9.711GiB","186MB / 160MB","54.5MB / 895MB"
"2026-09-17T15:12:02.7644797+00:00","188","r-scylla3","7.30%","518MiB / 9.711GiB","189MB / 153MB","41.9MB / 894MB"
"2026-09-17T15:12:05.9128091+00:00","189","r-scylla1","5.91%","586.9MiB / 9.711GiB","189MB / 155MB","363MB / 896MB"
"2026-09-17T15:12:05.9128091+00:00","189","r-scylla2","6.47%","516MiB / 9.711GiB","186MB / 160MB","54.5MB / 895MB"
"2026-09-17T15:12:05.9128091+00:00","189","r-scylla3","5.49%","517.8MiB / 9.711GiB","189MB / 153MB","41.9MB / 894MB"
"2026-09-17T15:12:09.0611496+00:00","190","r-scylla1","7.64%","586.8MiB / 9.711GiB","189MB / 155MB","363MB / 896MB"
"2026-09-17T15:12:09.0611496+00:00","190","r-scylla2","7.64%","516.3MiB / 9.711GiB","187MB / 160MB","54.5MB / 895MB"
"2026-09-17T15:12:09.0611496+00:00","190","r-scylla3","7.16%","518.1MiB / 9.711GiB","189MB / 153MB","41.9MB / 895MB"
"2026-09-17T15:12:12.1447058+00:00","191","r-scylla1","6.26%","587.1MiB / 9.711GiB","189MB / 155MB","363MB / 896MB"
"2026-09-17T15:12:12.1447058+00:00","191","r-scylla2","5.26%","516.1MiB / 9.711GiB","187MB / 160MB","54.5MB / 895MB"
"2026-09-17T15:12:12.1447058+00:00","191","r-scylla3","5.83%","518MiB / 9.711GiB","189MB / 153MB","41.9MB / 895MB"
"2026-09-17T15:12:15.3035879+00:00","192","r-scylla1","4.28%","587.4MiB / 9.711GiB","189MB / 155MB","363MB / 896MB"
