"timestamp_utc","sample_end_utc","sample","node","node_count","cpu_percent","memory_usage","network_io","block_io","vm_mem_available_kib"
"2026-09-21T15:36:51.6767693+00:00","2026-09-21T15:36:54.2345807+00:00","38","r-scylla4","4","3.54%","126.9MiB / 9.711GiB","10.5MB / 19.6MB","18.8MB / 581MB","8764912"
"2026-09-21T15:36:55.2577572+00:00","2026-09-21T15:36:57.7562092+00:00","39","r-scylla1","4","4.60%","204.8MiB / 9.711GiB","14.6MB / 86.1MB","111MB / 809MB","8763688"
"2026-09-21T15:36:55.2577572+00:00","2026-09-21T15:36:57.7562092+00:00","39","r-scylla2","4","4.51%","177.3MiB / 9.711GiB","16.6MB / 74.5MB","67.8MB / 793MB","8763688"
"2026-09-21T15:36:55.2577572+00:00","2026-09-21T15:36:57.7562092+00:00","39","r-scylla3","4","4.99%","169.3MiB / 9.711GiB","17.3MB / 74.4MB","51.5MB / 793MB","8763688"
"2026-09-21T15:36:55.2577572+00:00","2026-09-21T15:36:57.7562092+00:00","39","r-scylla4","4","4.43%","126.9MiB / 9.711GiB","10.6MB / 21.2MB","18.8MB / 581MB","8763688"
"2026-09-21T15:36:58.7712747+00:00","2026-09-21T15:37:01.3220316+00:00","40","r-scylla1","4","5.96%","204.7MiB / 9.711GiB","14.6MB / 87.4MB","111MB / 809MB","8762120"
"2026-09-21T15:36:58.7712747+00:00","2026-09-21T15:37:01.3220316+00:00","40","r-scylla2","4","5.24%","177.5MiB / 9.711GiB","16.7MB / 76.5MB","67.8MB / 793MB","8762120"
"2026-09-21T15:36:58.7712747+00:00","2026-09-21T15:37:01.3220316+00:00","40","r-scylla3","4","5.69%","169.3MiB / 9.711GiB","17.4MB / 76MB","51.5MB / 793MB","8762120"
"2026-09-21T15:36:58.7712747+00:00","2026-09-21T15:37:01.3220316+00:00","40","r-scylla4","4","4.96%","126.9MiB / 9.711GiB","10.6MB / 22.5MB","18.8MB / 581MB","8762120"
"2026-09-21T15:37:02.3421759+00:00","2026-09-21T15:37:04.8886806+00:00","41","r-scylla1","4","4.96%","204.8MiB / 9.711GiB","14.7MB / 89MB","111MB / 809MB","8759576"
"2026-09-21T15:37:02.3421759+00:00","2026-09-21T15:37:04.8886806+00:00","41","r-scylla2","4","4.21%","177.5MiB / 9.711GiB","16.7MB / 77.3MB","67.8MB / 793MB","8759576"
"2026-09-21T15:37:02.3421759+00:00","2026-09-21T15:37:04.8886806+00:00","41","r-scylla3","4","5.51%","169.3MiB / 9.711GiB","17.4MB / 77.2MB","51.5MB / 793MB","8759576"
"2026-09-21T15:37:02.3421759+00:00","2026-09-21T15:37:04.8886806+00:00","41","r-scylla4","4","5.19%","127.2MiB / 9.711GiB","10.7MB / 23.5MB","18.8MB / 581MB","8759576"
"2026-09-21T15:37:05.8975914+00:00","2026-09-21T15:37:08.4271235+00:00","42","r-scylla1","4","4.92%","204.8MiB / 9.711GiB","14.7MB / 90.7MB","111MB / 809MB","8758820"
"2026-09-21T15:37:05.8975914+00:00","2026-09-21T15:37:08.4271235+00:00","42","r-scylla2","4","4.48%","177.3MiB / 9.711GiB","16.8MB / 79.3MB","67.8MB / 793MB","8758820"
"2026-09-21T15:37:05.8975914+00:00","2026-09-21T15:37:08.4271235+00:00","42","r-scylla3","4","4.86%","169.3MiB / 9.711GiB","17.5MB / 78.7MB","51.5MB / 793MB","8758820"
"2026-09-21T15:37:05.8975914+00:00","2026-09-21T15:37:08.4271235+00:00","42","r-scylla4","4","3.91%","126.9MiB / 9.711GiB","10.7MB / 24.5MB","18.8MB / 581MB","8758820"
"2026-09-21T15:37:09.4398896+00:00","2026-09-21T15:37:11.9379338+00:00","43","r-scylla1","4","4.63%","204.7MiB / 9.711GiB","14.7MB / 92MB","111MB / 809MB","8757316"
"2026-09-21T15:37:09.4398896+00:00","2026-09-21T15:37:11.9379338+00:00","43","r-scylla2","4","4.41%","177.3MiB / 9.711GiB","16.8MB / 80.1MB","67.8MB / 793MB","8757316"
"2026-09-21T15:37:09.4398896+00:00","2026-09-21T15:37:11.9379338+00:00","43","r-scylla3","4","5.22%","169.3MiB / 9.711GiB","17.6MB / 79.9MB","51.5MB / 793MB","8757316"
"2026-09-21T15:37:09.4398896+00:00","2026-09-21T15:37:11.9379338+00:00","43","r-scylla4","4","4.29%","127.2MiB / 9.711GiB","10.8MB / 25.5MB","18.8MB / 581MB","8757316"
"2026-09-21T15:37:12.9498452+00:00","2026-09-21T15:37:15.5107772+00:00","44","r-scylla1","4","5.09%","204.7MiB / 9.711GiB","14.8MB / 93.6MB","111MB / 809MB","8757872"
"2026-09-21T15:37:12.9498452+00:00","2026-09-21T15:37:15.5107772+00:00","44","r-scylla2","4","4.98%","177.3MiB / 9.711GiB","16.8MB / 81.6MB","67.8MB / 793MB","8757872"
"2026-09-21T15:37:12.9498452+00:00","2026-09-21T15:37:15.5107772+00:00","44","r-scylla3","4","4.87%","169.3MiB / 9.711GiB","17.6MB / 81.5MB","51.5MB / 793MB","8757872"
"2026-09-21T15:37:12.9498452+00:00","2026-09-21T15:37:15.5107772+00:00","44","r-scylla4","4","4.10%","127.2MiB / 9.711GiB","10.9MB / 27.1MB","18.8MB / 581MB","8757872"
"2026-09-21T15:37:16.5228877+00:00","2026-09-21T15:37:19.1108589+00:00","45","r-scylla1","4","5.45%","204.7MiB / 9.711GiB","14.8MB / 94.9MB","111MB / 809MB","8757464"
"2026-09-21T15:37:16.5228877+00:00","2026-09-21T15:37:19.1108589+00:00","45","r-scylla2","4","5.25%","177.3MiB / 9.711GiB","16.9MB / 83.2MB","67.8MB / 793MB","8757464"
"2026-09-21T15:37:16.5228877+00:00","2026-09-21T15:37:19.1108589+00:00","45","r-scylla3","4","5.29%","169.3MiB / 9.711GiB","17.7MB / 82.7MB","51.5MB / 793MB","8757464"
"2026-09-21T15:37:16.5228877+00:00","2026-09-21T15:37:19.1108589+00:00","45","r-scylla4","4","4.20%","127.2MiB / 9.711GiB","10.9MB / 27.8MB","18.8MB / 581MB","8757464"
"2026-09-21T15:37:20.1262088+00:00","2026-09-21T15:37:22.7322434+00:00","46","r-scylla1","4","5.95%","205MiB / 9.711GiB","14.8MB / 96.1MB","111MB / 809MB","8758032"
"2026-09-21T15:37:20.1262088+00:00","2026-09-21T15:37:22.7322434+00:00","46","r-scylla2","4","4.62%","177.3MiB / 9.711GiB","16.9MB / 84.8MB","67.8MB / 793MB","8758032"
"2026-09-21T15:37:20.1262088+00:00","2026-09-21T15:37:22.7322434+00:00","46","r-scylla3","4","4.73%","169.6MiB / 9.711GiB","17.7MB / 84.3MB","51.5MB / 793MB","8758032"
"2026-09-21T15:37:20.1262088+00:00","2026-09-21T15:37:22.7322434+00:00","46","r-scylla4","4","5.45%","127.4MiB / 9.711GiB","11MB / 29.5MB","18.8MB / 581MB","8758032"
"2026-09-21T15:37:23.7431969+00:00","2026-09-21T15:37:26.3333838+00:00","47","r-scylla1","4","4.73%","204.8MiB / 9.711GiB","14.9MB / 98.2MB","111MB / 809MB","8757188"
"2026-09-21T15:37:23.7431969+00:00","2026-09-21T15:37:26.3333838+00:00","47","r-scylla2","4","4.24%","177.3MiB / 9.711GiB","17MB / 86.4MB","67.8MB / 793MB","8757188"
"2026-09-21T15:37:23.7431969+00:00","2026-09-21T15:37:26.3333838+00:00","47","r-scylla3","4","5.22%","169.3MiB / 9.711GiB","17.8MB / 85.9MB","51.5MB / 793MB","8757188"
"2026-09-21T15:37:23.7431969+00:00","2026-09-21T15:37:26.3333838+00:00","47","r-scylla4","4","4.26%","127.2MiB / 9.711GiB","11.1MB / 30.4MB","18.8MB / 581MB","8757188"
"2026-09-21T15:37:27.3519061+00:00","2026-09-21T15:37:29.8656552+00:00","48","r-scylla1","4","6.05%","204.8MiB / 9.711GiB","14.9MB / 99.5MB","111MB / 809MB","8755724"
"2026-09-21T15:37:27.3519061+00:00","2026-09-21T15:37:29.8656552+00:00","48","r-scylla2","4","5.35%","177.5MiB / 9.711GiB","17MB / 87.6MB","67.8MB / 793MB","8755724"
"2026-09-21T15:37:27.3519061+00:00","2026-09-21T15:37:29.8656552+00:00","48","r-scylla3","4","5.07%","169.3MiB / 9.711GiB","17.9MB / 86.7MB","51.5MB / 793MB","8755724"
"2026-09-21T15:37:27.3519061+00:00","2026-09-21T15:37:29.8656552+00:00","48","r-scylla4","4","4.57%","127.2MiB / 9.711GiB","11.1MB / 31.4MB","18.8MB / 581MB","8755724"
"2026-09-21T15:37:30.8732740+00:00","2026-09-21T15:37:33.4879164+00:00","49","r-scylla1","4","4.95%","204.7MiB / 9.711GiB","15MB / 101MB","111MB / 809MB","8752704"
"2026-09-21T15:37:30.8732740+00:00","2026-09-21T15:37:33.4879164+00:00","49","r-scylla2","4","4.61%","177.3MiB / 9.711GiB","17MB / 89.2MB","67.8MB / 793MB","8752704"
"2026-09-21T15:37:30.8732740+00:00","2026-09-21T15:37:33.4879164+00:00","49","r-scylla3","4","4.45%","169.3MiB / 9.711GiB","17.9MB / 88.7MB","51.5MB / 793MB","8752704"
"2026-09-21T15:37:30.8732740+00:00","2026-09-21T15:37:33.4879164+00:00","49","r-scylla4","4","5.44%","127.2MiB / 9.711GiB","11.2MB / 32.8MB","18.8MB / 581MB","8752704"
"2026-09-21T15:37:34.4940228+00:00","2026-09-21T15:37:36.9841536+00:00","50","r-scylla1","4","4.16%","204.8MiB / 9.711GiB","15MB / 102MB","111MB / 809MB","8748608"
"2026-09-21T15:37:34.4940228+00:00","2026-09-21T15:37:36.9841536+00:00","50","r-scylla2","4","4.12%","177.3MiB / 9.711GiB","17.1MB / 90.4MB","67.8MB / 793MB","8748608"
"2026-09-21T15:37:34.4940228+00:00","2026-09-21T15:37:36.9841536+00:00","50","r-scylla3","4","3.87%","169.3MiB / 9.711GiB","18MB / 89.9MB","51.5MB / 793MB","8748608"
"2026-09-21T15:37:34.4940228+00:00","2026-09-21T15:37:36.9841536+00:00","50","r-scylla4","4","5.19%","127.2MiB / 9.711GiB","11.2MB / 33.8MB","18.8MB / 581MB","8748608"
"2026-09-21T15:37:37.9976536+00:00","2026-09-21T15:37:40.5255283+00:00","51","r-scylla1","4","5.63%","205.5MiB / 9.711GiB","15.1MB / 104MB","111MB / 809MB","8749316"
"2026-09-21T15:37:37.9976536+00:00","2026-09-21T15:37:40.5255283+00:00","51","r-scylla2","4","5.46%","177.3MiB / 9.711GiB","17.1MB / 91.6MB","67.8MB / 793MB","8749316"
"2026-09-21T15:37:37.9976536+00:00","2026-09-21T15:37:40.5255283+00:00","51","r-scylla3","4","5.61%","169.3MiB / 9.711GiB","18.1MB / 91.4MB","51.5MB / 793MB","8749316"
"2026-09-21T15:37:37.9976536+00:00","2026-09-21T15:37:40.5255283+00:00","51","r-scylla4","4","4.20%","127.2MiB / 9.711GiB","11.3MB / 35.4MB","18.8MB / 581MB","8749316"
"2026-09-21T15:37:41.5396725+00:00","2026-09-21T15:37:44.1559237+00:00","52","r-scylla1","4","5.21%","204.7MiB / 9.711GiB","15.1MB / 105MB","111MB / 809MB","8749500"
"2026-09-21T15:37:41.5396725+00:00","2026-09-21T15:37:44.1559237+00:00","52","r-scylla2","4","4.83%","177.3MiB / 9.711GiB","17.2MB / 93.2MB","67.8MB / 793MB","8749500"
"2026-09-21T15:37:41.5396725+00:00","2026-09-21T15:37:44.1559237+00:00","52","r-scylla3","4","4.69%","169.6MiB / 9.711GiB","18.1MB / 92.6MB","51.5MB / 793MB","8749500"
"2026-09-21T15:37:41.5396725+00:00","2026-09-21T15:37:44.1559237+00:00","52","r-scylla4","4","6.42%","127.2MiB / 9.711GiB","11.4MB / 36.1MB","18.8MB / 581MB","8749500"
"2026-09-21T15:37:45.1709887+00:00","2026-09-21T15:37:47.7878234+00:00","53","r-scylla1","4","5.16%","204.8MiB / 9.711GiB","15.1MB / 107MB","111MB / 809MB","8750360"
"2026-09-21T15:37:45.1709887+00:00","2026-09-21T15:37:47.7878234+00:00","53","r-scylla2","4","5.21%","177.6MiB / 9.711GiB","17.2MB / 94.8MB","67.8MB / 793MB","8750360"
"2026-09-21T15:37:45.1709887+00:00","2026-09-21T15:37:47.7878234+00:00","53","r-scylla3","4","5.23%","169.3MiB / 9.711GiB","18.2MB / 94.2MB","51.5MB / 793MB","8750360"
"2026-09-21T15:37:45.1709887+00:00","2026-09-21T15:37:47.7878234+00:00","53","r-scylla4","4","4.06%","127.4MiB / 9.711GiB","11.4MB / 37.4MB","18.8MB / 581MB","8750360"
"2026-09-21T15:37:48.8089301+00:00","2026-09-21T15:37:51.3833594+00:00","54","r-scylla1","4","5.39%","204.7MiB / 9.711GiB","15.2MB / 109MB","111MB / 809MB","8749944"
"2026-09-21T15:37:48.8089301+00:00","2026-09-21T15:37:51.3833594+00:00","54","r-scylla2","4","4.92%","177.3MiB / 9.711GiB","17.2MB / 96.3MB","67.8MB / 793MB","8749944"
"2026-09-21T15:37:48.8089301+00:00","2026-09-21T15:37:51.3833594+00:00","54","r-scylla3","4","5.10%","169.3MiB / 9.711GiB","18.3MB / 95.8MB","51.5MB / 793MB","8749944"
"2026-09-21T15:37:48.8089301+00:00","2026-09-21T15:37:51.3833594+00:00","54","r-scylla4","4","4.69%","127.2MiB / 9.711GiB","11.5MB / 38.7MB","18.8MB / 581MB","8749944"
"2026-09-21T15:37:52.3950268+00:00","2026-09-21T15:37:54.9419470+00:00","55","r-scylla1","4","4.98%","205MiB / 9.711GiB","15.2MB / 110MB","111MB / 809MB","8751276"
"2026-09-21T15:37:52.3950268+00:00","2026-09-21T15:37:54.9419470+00:00","55","r-scylla2","4","4.67%","177.5MiB / 9.711GiB","17.3MB / 97.5MB","67.8MB / 793MB","8751276"
"2026-09-21T15:37:52.3950268+00:00","2026-09-21T15:37:54.9419470+00:00","55","r-scylla3","4","4.57%","169.3MiB / 9.711GiB","18.3MB / 97MB","51.5MB / 793MB","8751276"
"2026-09-21T15:37:52.3950268+00:00","2026-09-21T15:37:54.9419470+00:00","55","r-scylla4","4","4.55%","127.2MiB / 9.711GiB","11.6MB / 39.7MB","18.8MB / 581MB","8751276"
"2026-09-21T15:37:55.9588237+00:00","2026-09-21T15:37:58.4692654+00:00","56","r-scylla1","4","4.60%","205MiB / 9.711GiB","15.3MB / 112MB","111MB / 809MB","8750220"
"2026-09-21T15:37:55.9588237+00:00","2026-09-21T15:37:58.4692654+00:00","56","r-scylla2","4","4.84%","177.5MiB / 9.711GiB","17.3MB / 99.1MB","67.8MB / 793MB","8750220"
"2026-09-21T15:37:55.9588237+00:00","2026-09-21T15:37:58.4692654+00:00","56","r-scylla3","4","4.67%","169.3MiB / 9.711GiB","18.4MB / 98.2MB","51.5MB / 793MB","8750220"
"2026-09-21T15:37:55.9588237+00:00","2026-09-21T15:37:58.4692654+00:00","56","r-scylla4","4","4.55%","126.9MiB / 9.711GiB","11.6MB / 41.4MB","18.8MB / 581MB","8750220"
"2026-09-21T15:37:59.4872348+00:00","2026-09-21T15:38:01.9293666+00:00","57","r-scylla1","4","4.02%","205MiB / 9.711GiB","15.3MB / 113MB","111MB / 809MB","8750324"
"2026-09-21T15:37:59.4872348+00:00","2026-09-21T15:38:01.9293666+00:00","57","r-scylla2","4","4.08%","177.6MiB / 9.711GiB","17.3MB / 100MB","67.8MB / 793MB","8750324"
"2026-09-21T15:37:59.4872348+00:00","2026-09-21T15:38:01.9293666+00:00","57","r-scylla3","4","5.77%","169.3MiB / 9.711GiB","18.4MB / 99.4MB","51.5MB / 793MB","8750324"
"2026-09-21T15:37:59.4872348+00:00","2026-09-21T15:38:01.9293666+00:00","57","r-scylla4","4","4.09%","126.9MiB / 9.711GiB","11.7MB / 42.4MB","18.8MB / 581MB","8750324"
"2026-09-21T15:38:02.9465656+00:00","2026-09-21T15:38:05.4980234+00:00","58","r-scylla1","4","5.06%","204.7MiB / 9.711GiB","15.4MB / 114MB","111MB / 809MB","8747952"
"2026-09-21T15:38:02.9465656+00:00","2026-09-21T15:38:05.4980234+00:00","58","r-scylla2","4","4.60%","177.3MiB / 9.711GiB","17.4MB / 102MB","67.8MB / 793MB","8747952"
"2026-09-21T15:38:02.9465656+00:00","2026-09-21T15:38:05.4980234+00:00","58","r-scylla3","4","4.77%","169.3MiB / 9.711GiB","18.5MB / 101MB","51.5MB / 793MB","8747952"
"2026-09-21T15:38:02.9465656+00:00","2026-09-21T15:38:05.4980234+00:00","58","r-scylla4","4","3.95%","127.4MiB / 9.711GiB","11.7MB / 43.3MB","18.8MB / 581MB","8747952"
"2026-09-21T15:38:06.5188497+00:00","2026-09-21T15:38:09.0034882+00:00","59","r-scylla1","4","4.25%","204.8MiB / 9.711GiB","15.4MB / 116MB","111MB / 809MB","8748692"
"2026-09-21T15:38:06.5188497+00:00","2026-09-21T15:38:09.0034882+00:00","59","r-scylla2","4","4.02%","177.3MiB / 9.711GiB","17.4MB / 103MB","67.8MB / 793MB","8748692"
"2026-09-21T15:38:06.5188497+00:00","2026-09-21T15:38:09.0034882+00:00","59","r-scylla3","4","4.34%","169.3MiB / 9.711GiB","18.6MB / 103MB","51.5MB / 793MB","8748692"
"2026-09-21T15:38:06.5188497+00:00","2026-09-21T15:38:09.0034882+00:00","59","r-scylla4","4","4.02%","126.9MiB / 9.711GiB","11.8MB / 44.3MB","18.8MB / 581MB","8748692"
"2026-09-21T15:38:10.0134710+00:00","2026-09-21T15:38:12.8551248+00:00","60","r-scylla1","4","3.86%","205.5MiB / 9.711GiB","15.4MB / 117MB","111MB / 809MB","8746868"
"2026-09-21T15:38:10.0134710+00:00","2026-09-21T15:38:12.8551248+00:00","60","r-scylla2","4","3.69%","177.5MiB / 9.711GiB","17.5MB / 105MB","67.8MB / 793MB","8746868"
"2026-09-21T15:38:10.0134710+00:00","2026-09-21T15:38:12.8551248+00:00","60","r-scylla3","4","4.04%","169.3MiB / 9.711GiB","18.6MB / 104MB","51.5MB / 793MB","8746868"
"2026-09-21T15:38:10.0134710+00:00","2026-09-21T15:38:12.8551248+00:00","60","r-scylla4","4","3.97%","126.9MiB / 9.711GiB","11.9MB / 46MB","18.8MB / 581MB","8746868"
"2026-09-21T15:38:13.8625303+00:00","2026-09-21T15:38:16.4672519+00:00","61","r-scylla1","4","5.40%","205.3MiB / 9.711GiB","15.5MB / 119MB","111MB / 809MB","8749020"
"2026-09-21T15:38:13.8625303+00:00","2026-09-21T15:38:16.4672519+00:00","61","r-scylla2","4","6.23%","177.5MiB / 9.711GiB","17.5MB / 106MB","67.8MB / 793MB","8749020"
"2026-09-21T15:38:13.8625303+00:00","2026-09-21T15:38:16.4672519+00:00","61","r-scylla3","4","5.75%","169.3MiB / 9.711GiB","18.7MB / 106MB","51.5MB / 793MB","8749020"
"2026-09-21T15:38:13.8625303+00:00","2026-09-21T15:38:16.4672519+00:00","61","r-scylla4","4","4.19%","127.2MiB / 9.711GiB","11.9MB / 47MB","18.8MB / 581MB","8749020"
"2026-09-21T15:38:17.4819518+00:00","2026-09-21T15:38:20.0116123+00:00","62","r-scylla1","4","5.49%","205MiB / 9.711GiB","15.5MB / 120MB","111MB / 809MB","8748516"
"2026-09-21T15:38:17.4819518+00:00","2026-09-21T15:38:20.0116123+00:00","62","r-scylla2","4","5.50%","177.8MiB / 9.711GiB","17.5MB / 107MB","67.8MB / 793MB","8748516"
"2026-09-21T15:38:17.4819518+00:00","2026-09-21T15:38:20.0116123+00:00","62","r-scylla3","4","5.40%","169.3MiB / 9.711GiB","18.8MB / 107MB","51.5MB / 793MB","8748516"
"2026-09-21T15:38:17.4819518+00:00","2026-09-21T15:38:20.0116123+00:00","62","r-scylla4","4","4.19%","127.2MiB / 9.711GiB","12MB / 48.3MB","18.8MB / 581MB","8748516"
"2026-09-21T15:38:21.0258573+00:00","2026-09-21T15:38:23.5236455+00:00","63","r-scylla1","4","6.62%","205.2MiB / 9.711GiB","15.6MB / 122MB","111MB / 809MB","8747848"
"2026-09-21T15:38:21.0258573+00:00","2026-09-21T15:38:23.5236455+00:00","63","r-scylla2","4","4.73%","177.3MiB / 9.711GiB","17.6MB / 109MB","67.8MB / 793MB","8747848"
"2026-09-21T15:38:21.0258573+00:00","2026-09-21T15:38:23.5236455+00:00","63","r-scylla3","4","5.00%","169.6MiB / 9.711GiB","18.9MB / 108MB","51.5MB / 793MB","8747848"
"2026-09-21T15:38:21.0258573+00:00","2026-09-21T15:38:23.5236455+00:00","63","r-scylla4","4","4.90%","127.2MiB / 9.711GiB","12.1MB / 49.3MB","18.8MB / 581MB","8747848"
"2026-09-21T15:38:24.5362950+00:00","2026-09-21T15:38:27.0802670+00:00","64","r-scylla1","4","40.14%","205.6MiB / 9.711GiB","15.6MB / 123MB","111MB / 809MB","8751756"
"2026-09-21T15:38:24.5362950+00:00","2026-09-21T15:38:27.0802670+00:00","64","r-scylla2","4","2.72%","177.3MiB / 9.711GiB","17.6MB / 110MB","67.8MB / 793MB","8751756"
"2026-09-21T15:38:24.5362950+00:00","2026-09-21T15:38:27.0802670+00:00","64","r-scylla3","4","6.43%","169.6MiB / 9.711GiB","18.9MB / 110MB","51.9MB / 793MB","8751756"
"2026-09-21T15:38:24.5362950+00:00","2026-09-21T15:38:27.0802670+00:00","64","r-scylla4","4","2.42%","126.9MiB / 9.711GiB","12.1MB / 50.3MB","18.8MB / 581MB","8751756"
"2026-09-21T15:38:28.0941558+00:00","2026-09-21T15:38:30.6404621+00:00","65","r-scylla1","4","5.72%","205.2MiB / 9.711GiB","15.7MB / 125MB","111MB / 809MB","8748596"
"2026-09-21T15:38:28.0941558+00:00","2026-09-21T15:38:30.6404621+00:00","65","r-scylla2","4","5.29%","177.7MiB / 9.711GiB","17.7MB / 112MB","68.3MB / 793MB","8748596"
"2026-09-21T15:38:28.0941558+00:00","2026-09-21T15:38:30.6404621+00:00","65","r-scylla3","4","5.54%","169.7MiB / 9.711GiB","19MB / 111MB","51.9MB / 793MB","8748596"
"2026-09-21T15:38:28.0941558+00:00","2026-09-21T15:38:30.6404621+00:00","65","r-scylla4","4","19.41%","127.3MiB / 9.711GiB","12.3MB / 51.7MB","19MB / 581MB","8748596"
"2026-09-21T15:38:31.6478093+00:00","2026-09-21T15:38:34.2566323+00:00","66","r-scylla1","4","5.44%","205.4MiB / 9.711GiB","15.7MB / 126MB","111MB / 809MB","8746056"
"2026-09-21T15:38:31.6478093+00:00","2026-09-21T15:38:34.2566323+00:00","66","r-scylla2","4","5.11%","177.9MiB / 9.711GiB","17.7MB / 113MB","68.3MB / 793MB","8746056"
"2026-09-21T15:38:31.6478093+00:00","2026-09-21T15:38:34.2566323+00:00","66","r-scylla3","4","5.56%","169.7MiB / 9.711GiB","19.1MB / 112MB","51.9MB / 793MB","8746056"
"2026-09-21T15:38:31.6478093+00:00","2026-09-21T15:38:34.2566323+00:00","66","r-scylla4","4","6.69%","127.5MiB / 9.711GiB","12.4MB / 52.7MB","19MB / 581MB","8746056"
"2026-09-21T15:38:35.2714424+00:00","2026-09-21T15:38:37.7962954+00:00","67","r-scylla1","4","3.92%","205.3MiB / 9.711GiB","15.7MB / 128MB","111MB / 809MB","8747676"
"2026-09-21T15:38:35.2714424+00:00","2026-09-21T15:38:37.7962954+00:00","67","r-scylla2","4","4.24%","178.4MiB / 9.711GiB","17.7MB / 115MB","68.3MB / 793MB","8747676"
"2026-09-21T15:38:35.2714424+00:00","2026-09-21T15:38:37.7962954+00:00","67","r-scylla3","4","4.04%","169.7MiB / 9.711GiB","19.1MB / 114MB","51.9MB / 793MB","8747676"
"2026-09-21T15:38:35.2714424+00:00","2026-09-21T15:38:37.7962954+00:00","67","r-scylla4","4","3.96%","127MiB / 9.711GiB","12.4MB / 54MB","19MB / 581MB","8747676"
"2026-09-21T15:38:38.8079697+00:00","2026-09-21T15:38:41.3186326+00:00","68","r-scylla1","4","4.93%","205.3MiB / 9.711GiB","15.8MB / 130MB","111MB / 809MB","8745280"
"2026-09-21T15:38:38.8079697+00:00","2026-09-21T15:38:41.3186326+00:00","68","r-scylla2","4","4.66%","177.7MiB / 9.711GiB","17.8MB / 116MB","68.3MB / 793MB","8745280"
"2026-09-21T15:38:38.8079697+00:00","2026-09-21T15:38:41.3186326+00:00","68","r-scylla3","4","5.29%","169.9MiB / 9.711GiB","19.2MB / 116MB","51.9MB / 793MB","8745280"
"2026-09-21T15:38:38.8079697+00:00","2026-09-21T15:38:41.3186326+00:00","68","r-scylla4","4","4.04%","127MiB / 9.711GiB","12.5MB / 55.4MB","19MB / 581MB","8745280"
"2026-09-21T15:38:42.3304746+00:00","2026-09-21T15:38:44.9043477+00:00","69","r-scylla1","4","4.91%","205.5MiB / 9.711GiB","15.8MB / 131MB","111MB / 809MB","8744952"
"2026-09-21T15:38:42.3304746+00:00","2026-09-21T15:38:44.9043477+00:00","69","r-scylla2","4","4.40%","177.7MiB / 9.711GiB","17.8MB / 117MB","68.3MB / 793MB","8744952"
"2026-09-21T15:38:42.3304746+00:00","2026-09-21T15:38:44.9043477+00:00","69","r-scylla3","4","4.79%","169.7MiB / 9.711GiB","19.3MB / 117MB","51.9MB / 793MB","8744952"
"2026-09-21T15:38:42.3304746+00:00","2026-09-21T15:38:44.9043477+00:00","69","r-scylla4","4","5.26%","127MiB / 9.711GiB","12.6MB / 56.4MB","19MB / 581MB","8744952"
"2026-09-21T15:38:45.9206050+00:00","2026-09-21T15:38:48.5571032+00:00","70","r-scylla1","4","4.83%","205.2MiB / 9.711GiB","15.9MB / 132MB","111MB / 809MB","8746792"
"2026-09-21T15:38:45.9206050+00:00","2026-09-21T15:38:48.5571032+00:00","70","r-scylla2","4","4.69%","177.9MiB / 9.711GiB","17.9MB / 119MB","68.3MB / 793MB","8746792"
"2026-09-21T15:38:45.9206050+00:00","2026-09-21T15:38:48.5571032+00:00","70","r-scylla3","4","5.36%","169.7MiB / 9.711GiB","19.3MB / 118MB","51.9MB / 793MB","8746792"
"2026-09-21T15:38:45.9206050+00:00","2026-09-21T15:38:48.5571032+00:00","70","r-scylla4","4","3.61%","127.2MiB / 9.711GiB","12.6MB / 57.7MB","19MB / 581MB","8746792"
"2026-09-21T15:38:49.5794049+00:00","2026-09-21T15:38:52.0485093+00:00","71","r-scylla1","4","5.11%","205.2MiB / 9.711GiB","15.9MB / 134MB","111MB / 809MB","8746872"
"2026-09-21T15:38:49.5794049+00:00","2026-09-21T15:38:52.0485093+00:00","71","r-scylla2","4","5.10%","177.9MiB / 9.711GiB","17.9MB / 120MB","68.3MB / 793MB","8746872"
"2026-09-21T15:38:49.5794049+00:00","2026-09-21T15:38:52.0485093+00:00","71","r-scylla3","4","5.31%","169.7MiB / 9.711GiB","19.4MB / 120MB","51.9MB / 793MB","8746872"
"2026-09-21T15:38:49.5794049+00:00","2026-09-21T15:38:52.0485093+00:00","71","r-scylla4","4","3.82%","127MiB / 9.711GiB","12.7MB / 58.8MB","19MB / 581MB","8746872"
"2026-09-21T15:38:53.0558066+00:00","2026-09-21T15:38:55.5873208+00:00","72","r-scylla1","4","4.71%","205.5MiB / 9.711GiB","15.9MB / 135MB","111MB / 809MB","8747060"
"2026-09-21T15:38:53.0558066+00:00","2026-09-21T15:38:55.5873208+00:00","72","r-scylla2","4","4.17%","177.7MiB / 9.711GiB","17.9MB / 121MB","68.3MB / 793MB","8747060"
"2026-09-21T15:38:53.0558066+00:00","2026-09-21T15:38:55.5873208+00:00","72","r-scylla3","4","5.08%","169.7MiB / 9.711GiB","19.4MB / 121MB","51.9MB / 793MB","8747060"
"2026-09-21T15:38:53.0558066+00:00","2026-09-21T15:38:55.5873208+00:00","72","r-scylla4","4","4.25%","127MiB / 9.711GiB","12.8MB / 60.5MB","19MB / 581MB","8747060"
