timestamp,table_id,tablet_rows,size_rows,placement_replicas,size_replicas,token_sets_equal,complete_size_groups
2026-09-21T15:36:00.675839+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:36:01.712441+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:36:02.744661+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:36:03.786656+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,63,True,31
2026-09-21T15:36:04.829497+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,61,True,29
2026-09-21T15:36:05.863152+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,32,32,64,64,True,32
2026-09-21T15:36:06.920906+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:07.973101+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:09.031590+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:10.094747+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,127,True,63
2026-09-21T15:36:11.143194+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:12.190950+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:13.252172+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:14.322246+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:15.391994+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:16.451094+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:17.519997+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:18.577030+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:19.622127+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:20.778107+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:21.827476+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:22.885838+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:23.939304+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:24.992559+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:26.051546+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:27.154764+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:28.212691+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:29.275620+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:30.332813+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:31.379070+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:32.442167+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:33.506643+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:34.562777+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:35.620957+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:36.673631+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:37.751991+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:38.802518+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:39.865089+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:40.932028+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:41.997371+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:43.086701+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:44.164141+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:45.228663+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:46.308303+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:47.370621+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:48.430269+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:49.483409+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:50.534623+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:51.591305+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:52.631159+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:53.673406+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:54.739140+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:55.804513+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:56.883486+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
2026-09-21T15:36:57.932926+00:00,55cbfbe0-b5d1-11f1-9554-fbfd710c3441,64,64,128,128,True,64
