index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
120,2400.0,2400.43,2026-09-17T13:49:23.462990+00:00,read,1064,3.925,True,
121,2420.0,2420.257,2026-09-17T13:49:23.482818+00:00,read,8570,4.028,True,
122,2440.0,2440.483,2026-09-17T13:49:23.503046+00:00,write,4174,2.974,True,
123,2460.0,2460.208,2026-09-17T13:49:23.522773+00:00,read,7767,4.631,True,
124,2480.0,2480.236,2026-09-17T13:49:23.542800+00:00,read,9757,4.189,True,
125,2500.0,2500.227,2026-09-17T13:49:23.562789+00:00,read,6852,4.42,True,
126,2520.0,2520.215,2026-09-17T13:49:23.582780+00:00,read,8771,5.216,True,
127,2540.0,2540.397,2026-09-17T13:49:23.602958+00:00,read,6853,3.879,True,
128,2560.0,2560.273,2026-09-17T13:49:23.622834+00:00,read,2936,4.418,True,
129,2580.0,2580.234,2026-09-17T13:49:23.642798+00:00,read,8185,4.337,True,
130,2600.0,2600.282,2026-09-17T13:49:23.662845+00:00,read,590,4.435,True,
131,2620.0,2620.339,2026-09-17T13:49:23.682905+00:00,read,1550,4.23,True,
132,2640.0,2640.224,2026-09-17T13:49:23.702787+00:00,read,5983,4.44,True,
133,2660.0,2660.429,2026-09-17T13:49:23.722992+00:00,read,6392,4.369,True,
134,2680.0,2680.435,2026-09-17T13:49:23.742997+00:00,read,419,5.767,True,
135,2700.0,2700.25,2026-09-17T13:49:23.762812+00:00,read,5183,3.885,True,
136,2720.0,2720.388,2026-09-17T13:49:23.782952+00:00,read,3241,2.793,True,
137,2740.0,2740.304,2026-09-17T13:49:23.802863+00:00,read,3105,3.161,True,
138,2760.0,2760.224,2026-09-17T13:49:23.822784+00:00,read,3298,2.905,True,
139,2780.0,2780.242,2026-09-17T13:49:23.842805+00:00,write,2093,2.763,True,
140,2800.0,2800.222,2026-09-17T13:49:23.862792+00:00,write,9884,3.167,True,
141,2820.0,2820.242,2026-09-17T13:49:23.882809+00:00,read,591,4.274,True,
142,2840.0,2840.29,2026-09-17T13:49:23.902851+00:00,write,3835,2.834,True,
143,2860.0,2860.395,2026-09-17T13:49:23.922960+00:00,write,2237,3.093,True,
144,2880.0,2880.37,2026-09-17T13:49:23.942936+00:00,read,1353,4.277,True,
145,2900.0,2900.215,2026-09-17T13:49:23.962778+00:00,read,307,4.655,True,
146,2920.0,2920.238,2026-09-17T13:49:23.982801+00:00,read,3116,4.3,True,
147,2940.0,2940.235,2026-09-17T13:49:24.002800+00:00,read,4410,4.519,True,
