treatment,phase,event,timestamp_utc,event_relative_s,sample,node,node_count,cpu_percent,memory_used_bytes,memory_limit_bytes,net_rx_bytes,net_tx_bytes,block_read_bytes,block_write_bytes,vm_mem_available_kib,counter_reset
tablets,scaleout,join_command_start,2026-09-21T17:48:25.140448+00:00,386.057438,740,r-scylla2,4,11.22,1983201149,10427106853,891000000,1930000000,2740000000,4890000000,3057624,False
tablets,scaleout,join_command_start,2026-09-21T17:48:25.140448+00:00,386.057438,740,r-scylla3,4,11.05,1983201149,10427106853,855000000,1890000000,2540000000,4690000000,3057624,False
tablets,scaleout,join_command_start,2026-09-21T17:48:25.140448+00:00,386.057438,740,r-scylla4,4,15.64,353894400,10427106853,470000000,231000000,1440000000,1800000000,3057624,False
tablets,scaleout,join_command_start,2026-09-21T17:48:28.510459+00:00,389.427449,741,r-scylla1,4,13.95,2059436818,10427106853,1020000000,1870000000,2760000000,4830000000,3053288,False
tablets,scaleout,join_command_start,2026-09-21T17:48:28.510459+00:00,389.427449,741,r-scylla2,4,13.35,1983201149,10427106853,891000000,1940000000,2740000000,4890000000,3053288,False
tablets,scaleout,join_command_start,2026-09-21T17:48:28.510459+00:00,389.427449,741,r-scylla3,4,13.07,1983201149,10427106853,856000000,1890000000,2540000000,4690000000,3053288,False
tablets,scaleout,join_command_start,2026-09-21T17:48:28.510459+00:00,389.427449,741,r-scylla4,4,16.35,356410982,10427106853,471000000,234000000,1450000000,1800000000,3053288,False
tablets,scaleout,join_command_start,2026-09-21T17:48:32.030676+00:00,392.947666,742,r-scylla1,4,13.43,2059436818,10427106853,1020000000,1880000000,2760000000,4830000000,3054312,False
tablets,scaleout,join_command_start,2026-09-21T17:48:32.030676+00:00,392.947666,742,r-scylla2,4,13.75,1983201149,10427106853,892000000,1940000000,2740000000,4890000000,3054312,False
tablets,scaleout,join_command_start,2026-09-21T17:48:32.030676+00:00,392.947666,742,r-scylla3,4,11.82,1983201149,10427106853,856000000,1890000000,2540000000,4690000000,3054312,False
tablets,scaleout,join_command_start,2026-09-21T17:48:32.030676+00:00,392.947666,742,r-scylla4,4,16.87,357878989,10427106853,472000000,235000000,1450000000,1800000000,3054312,False
tablets,scaleout,join_command_start,2026-09-21T17:48:35.447791+00:00,396.364781,743,r-scylla1,4,12.16,2059436818,10427106853,1030000000,1880000000,2760000000,4830000000,3052128,False
tablets,scaleout,join_command_start,2026-09-21T17:48:35.447791+00:00,396.364781,743,r-scylla2,4,12.24,1983201149,10427106853,892000000,1940000000,2740000000,4890000000,3052128,False
tablets,scaleout,join_command_start,2026-09-21T17:48:35.447791+00:00,396.364781,743,r-scylla3,4,11.30,1983201149,10427106853,857000000,1890000000,2540000000,4690000000,3052128,False
tablets,scaleout,join_command_start,2026-09-21T17:48:35.447791+00:00,396.364781,743,r-scylla4,4,19.01,359556710,10427106853,472000000,237000000,1450000000,1800000000,3052128,False
tablets,scaleout,join_command_start,2026-09-21T17:48:38.907173+00:00,399.824163,744,r-scylla1,4,13.73,2058363077,10427106853,1030000000,1880000000,2760000000,4830000000,3050660,False
tablets,scaleout,join_command_start,2026-09-21T17:48:38.907173+00:00,399.824163,744,r-scylla2,4,13.78,1983201149,10427106853,893000000,1940000000,2740000000,4890000000,3050660,False
tablets,scaleout,join_command_start,2026-09-21T17:48:38.907173+00:00,399.824163,744,r-scylla3,4,12.71,1983201149,10427106853,857000000,1890000000,2540000000,4690000000,3050660,False
tablets,scaleout,join_command_start,2026-09-21T17:48:38.907173+00:00,399.824163,744,r-scylla4,4,16.92,361653862,10427106853,473000000,240000000,1460000000,1800000000,3050660,False
tablets,scaleout,join_command_start,2026-09-21T17:48:42.738371+00:00,403.655361,745,r-scylla1,4,13.61,2059436818,10427106853,1030000000,1880000000,2760000000,4830000000,3048988,False
tablets,scaleout,join_command_start,2026-09-21T17:48:42.738371+00:00,403.655361,745,r-scylla2,4,13.75,1983201149,10427106853,894000000,1940000000,2740000000,4890000000,3048988,False
tablets,scaleout,join_command_start,2026-09-21T17:48:42.738371+00:00,403.655361,745,r-scylla3,4,12.97,1983201149,10427106853,858000000,1900000000,2540000000,4690000000,3048988,False
tablets,scaleout,join_command_start,2026-09-21T17:48:42.738371+00:00,403.655361,745,r-scylla4,4,16.02,363751014,10427106853,473000000,242000000,1470000000,1800000000,3048988,False
tablets,scaleout,join_command_start,2026-09-21T17:48:46.223259+00:00,407.140249,746,r-scylla1,4,12.12,2059436818,10427106853,1030000000,1890000000,2760000000,4830000000,3046640,False
tablets,scaleout,join_command_start,2026-09-21T17:48:46.223259+00:00,407.140249,746,r-scylla2,4,11.83,1983201149,10427106853,894000000,1950000000,2740000000,4890000000,3046640,False
tablets,scaleout,join_command_start,2026-09-21T17:48:46.223259+00:00,407.140249,746,r-scylla3,4,11.47,1983201149,10427106853,858000000,1900000000,2540000000,4690000000,3046640,False
tablets,scaleout,join_command_start,2026-09-21T17:48:46.223259+00:00,407.140249,746,r-scylla4,4,15.14,365848166,10427106853,474000000,245000000,1470000000,1800000000,3046640,False
tablets,scaleout,join_command_start,2026-09-21T17:48:49.763306+00:00,410.680296,747,r-scylla1,4,12.71,2059436818,10427106853,1030000000,1890000000,2760000000,4830000000,3043996,False
tablets,scaleout,join_command_start,2026-09-21T17:48:49.763306+00:00,410.680296,747,r-scylla2,4,12.55,1983201149,10427106853,895000000,1950000000,2740000000,4890000000,3043996,False
tablets,scaleout,join_command_start,2026-09-21T17:48:49.763306+00:00,410.680296,747,r-scylla3,4,11.88,1983201149,10427106853,859000000,1900000000,2540000000,4690000000,3043996,False
tablets,scaleout,join_command_start,2026-09-21T17:48:49.763306+00:00,410.680296,747,r-scylla4,4,17.38,367001600,10427106853,474000000,246000000,1480000000,1800000000,3043996,False
tablets,scaleout,join_command_start,2026-09-21T17:48:53.142288+00:00,414.059278,748,r-scylla1,4,12.50,2059436818,10427106853,1030000000,1890000000,2760000000,4830000000,3040196,False
tablets,scaleout,join_command_start,2026-09-21T17:48:53.142288+00:00,414.059278,748,r-scylla2,4,12.26,1983201149,10427106853,895000000,1950000000,2740000000,4890000000,3040196,False
tablets,scaleout,join_command_start,2026-09-21T17:48:53.142288+00:00,414.059278,748,r-scylla3,4,12.91,1983201149,10427106853,859000000,1900000000,2540000000,4690000000,3040196,False
tablets,scaleout,join_command_start,2026-09-21T17:48:53.142288+00:00,414.059278,748,r-scylla4,4,15.88,369203610,10427106853,475000000,249000000,1480000000,1800000000,3040196,False
tablets,scaleout,join_command_start,2026-09-21T17:48:56.643051+00:00,417.560041,749,r-scylla1,4,13.98,2058363077,10427106853,1030000000,1890000000,2760000000,4830000000,3039500,False
tablets,scaleout,join_command_start,2026-09-21T17:48:56.643051+00:00,417.560041,749,r-scylla2,4,12.41,1983201149,10427106853,896000000,1950000000,2740000000,4890000000,3039500,False
tablets,scaleout,join_command_start,2026-09-21T17:48:56.643051+00:00,417.560041,749,r-scylla3,4,12.08,1984274891,10427106853,860000000,1910000000,2540000000,4690000000,3039500,False
tablets,scaleout,join_command_start,2026-09-21T17:48:56.643051+00:00,417.560041,749,r-scylla4,4,14.98,370252186,10427106853,475000000,251000000,1490000000,1800000000,3039500,False
tablets,scaleout,join_command_start,2026-09-21T17:49:00.171570+00:00,421.088560,750,r-scylla1,4,12.35,2058363077,10427106853,1030000000,1900000000,2760000000,4830000000,3041028,False
tablets,scaleout,join_command_start,2026-09-21T17:49:00.171570+00:00,421.088560,750,r-scylla2,4,11.94,1983201149,10427106853,896000000,1950000000,2740000000,4890000000,3041028,False
tablets,scaleout,join_command_start,2026-09-21T17:49:00.171570+00:00,421.088560,750,r-scylla3,4,11.76,1983201149,10427106853,860000000,1910000000,2540000000,4690000000,3041028,False
tablets,scaleout,join_command_start,2026-09-21T17:49:00.171570+00:00,421.088560,750,r-scylla4,4,13.50,372978483,10427106853,476000000,253000000,1490000000,1800000000,3041028,False
tablets,scaleout,join_command_start,2026-09-21T17:49:03.599940+00:00,424.516930,751,r-scylla1,4,14.37,2058363077,10427106853,1030000000,1900000000,2760000000,4830000000,3038916,False
tablets,scaleout,join_command_start,2026-09-21T17:49:03.599940+00:00,424.516930,751,r-scylla2,4,12.13,1983201149,10427106853,897000000,1960000000,2740000000,4890000000,3038916,False
tablets,scaleout,join_command_start,2026-09-21T17:49:03.599940+00:00,424.516930,751,r-scylla3,4,11.46,1984274891,10427106853,861000000,1910000000,2540000000,4690000000,3038916,False
tablets,scaleout,join_command_start,2026-09-21T17:49:03.599940+00:00,424.516930,751,r-scylla4,4,14.82,374341632,10427106853,476000000,256000000,1500000000,1800000000,3038916,False
tablets,scaleout,join_command_start,2026-09-21T17:49:07.063939+00:00,427.980929,752,r-scylla1,4,13.84,2058363077,10427106853,1030000000,1900000000,2760000000,4830000000,3036400,False
tablets,scaleout,join_command_start,2026-09-21T17:49:07.063939+00:00,427.980929,752,r-scylla2,4,11.84,1983201149,10427106853,898000000,1960000000,2740000000,4890000000,3036400,False
tablets,scaleout,join_command_start,2026-09-21T17:49:07.063939+00:00,427.980929,752,r-scylla3,4,11.59,1984274891,10427106853,861000000,1910000000,2540000000,4690000000,3036400,False
tablets,scaleout,join_command_start,2026-09-21T17:49:07.063939+00:00,427.980929,752,r-scylla4,4,14.34,376648499,10427106853,477000000,257000000,1500000000,1800000000,3036400,False
tablets,scaleout,join_command_start,2026-09-21T17:49:10.549175+00:00,431.466165,753,r-scylla1,4,13.15,2059436818,10427106853,1030000000,1900000000,2760000000,4830000000,3032632,False
tablets,scaleout,join_command_start,2026-09-21T17:49:10.549175+00:00,431.466165,753,r-scylla2,4,13.62,1983201149,10427106853,898000000,1960000000,2740000000,4890000000,3032632,False
tablets,scaleout,join_command_start,2026-09-21T17:49:10.549175+00:00,431.466165,753,r-scylla3,4,12.26,1983201149,10427106853,862000000,1910000000,2540000000,4690000000,3032632,False
tablets,scaleout,join_command_start,2026-09-21T17:49:10.549175+00:00,431.466165,753,r-scylla4,4,16.47,378011648,10427106853,477000000,259000000,1510000000,1800000000,3032632,False
tablets,scaleout,join_command_start,2026-09-21T17:49:14.026865+00:00,434.943855,754,r-scylla1,4,10.83,2059436818,10427106853,1030000000,1900000000,2760000000,4830000000,3030272,False
tablets,scaleout,join_command_start,2026-09-21T17:49:14.026865+00:00,434.943855,754,r-scylla2,4,11.60,1983201149,10427106853,899000000,1960000000,2740000000,4890000000,3030272,False
tablets,scaleout,join_command_start,2026-09-21T17:49:14.026865+00:00,434.943855,754,r-scylla3,4,9.32,1984274891,10427106853,863000000,1920000000,2540000000,4690000000,3030272,False
tablets,scaleout,join_command_start,2026-09-21T17:49:14.026865+00:00,434.943855,754,r-scylla4,4,13.50,380213658,10427106853,478000000,262000000,1510000000,1800000000,3030272,False
tablets,scaleout,join_command_start,2026-09-21T17:49:17.561587+00:00,438.478577,755,r-scylla1,4,12.12,2058363077,10427106853,1030000000,1910000000,2760000000,4830000000,3027904,False
tablets,scaleout,join_command_start,2026-09-21T17:49:17.561587+00:00,438.478577,755,r-scylla2,4,12.44,1983201149,10427106853,899000000,1970000000,2740000000,4890000000,3027904,False
tablets,scaleout,join_command_start,2026-09-21T17:49:17.561587+00:00,438.478577,755,r-scylla3,4,11.18,1983201149,10427106853,863000000,1920000000,2540000000,4690000000,3027904,False
tablets,scaleout,join_command_start,2026-09-21T17:49:17.561587+00:00,438.478577,755,r-scylla4,4,14.22,380842803,10427106853,478000000,263000000,1520000000,1800000000,3027904,False
tablets,scaleout,join_command_start,2026-09-21T17:49:20.957752+00:00,441.874742,756,r-scylla1,4,12.54,2059436818,10427106853,1030000000,1910000000,2760000000,4830000000,3024600,False
tablets,scaleout,join_command_start,2026-09-21T17:49:20.957752+00:00,441.874742,756,r-scylla2,4,11.63,1983201149,10427106853,900000000,1970000000,2740000000,4890000000,3024600,False
tablets,scaleout,join_command_start,2026-09-21T17:49:20.957752+00:00,441.874742,756,r-scylla3,4,11.97,1983201149,10427106853,864000000,1920000000,2540000000,4690000000,3024600,False
tablets,scaleout,join_command_start,2026-09-21T17:49:20.957752+00:00,441.874742,756,r-scylla4,4,16.06,382520525,10427106853,479000000,266000000,1520000000,1800000000,3024600,False
tablets,scaleout,join_command_start,2026-09-21T17:49:24.444328+00:00,445.361318,757,r-scylla1,4,12.02,2059436818,10427106853,1030000000,1910000000,2760000000,4830000000,3021968,False
tablets,scaleout,join_command_start,2026-09-21T17:49:24.444328+00:00,445.361318,757,r-scylla2,4,13.54,1983201149,10427106853,900000000,1970000000,2740000000,4890000000,3021968,False
tablets,scaleout,join_command_start,2026-09-21T17:49:24.444328+00:00,445.361318,757,r-scylla3,4,11.11,1983201149,10427106853,864000000,1920000000,2540000000,4690000000,3021968,False
tablets,scaleout,join_command_start,2026-09-21T17:49:24.444328+00:00,445.361318,757,r-scylla4,4,16.28,384512819,10427106853,479000000,267000000,1530000000,1800000000,3021968,False
tablets,scaleout,join_command_start,2026-09-21T17:49:27.853813+00:00,448.770803,758,r-scylla1,4,10.33,2059436818,10427106853,1030000000,1910000000,2760000000,4830000000,3021952,False
tablets,scaleout,join_command_start,2026-09-21T17:49:27.853813+00:00,448.770803,758,r-scylla2,4,10.19,1983201149,10427106853,901000000,1970000000,2740000000,4890000000,3021952,False
tablets,scaleout,join_command_start,2026-09-21T17:49:27.853813+00:00,448.770803,758,r-scylla3,4,10.44,1983201149,10427106853,865000000,1930000000,2540000000,4690000000,3021952,False
tablets,scaleout,join_command_start,2026-09-21T17:49:27.853813+00:00,448.770803,758,r-scylla4,4,17.59,386505114,10427106853,480000000,270000000,1530000000,1810000000,3021952,False
tablets,scaleout,join_command_start,2026-09-21T17:49:31.242054+00:00,452.159044,759,r-scylla1,4,12.80,2059436818,10427106853,1030000000,1920000000,2760000000,4830000000,3019872,False
tablets,scaleout,join_command_start,2026-09-21T17:49:31.242054+00:00,452.159044,759,r-scylla2,4,11.96,1983201149,10427106853,901000000,1970000000,2740000000,4890000000,3019872,False
tablets,scaleout,join_command_start,2026-09-21T17:49:31.242054+00:00,452.159044,759,r-scylla3,4,13.15,1984274891,10427106853,865000000,1930000000,2540000000,4690000000,3019872,False
tablets,scaleout,join_command_start,2026-09-21T17:49:31.242054+00:00,452.159044,759,r-scylla4,4,14.98,388287693,10427106853,481000000,272000000,1540000000,1810000000,3019872,False
tablets,scaleout,join_command_start,2026-09-21T17:49:34.859279+00:00,455.776269,760,r-scylla1,4,11.51,2059436818,10427106853,1030000000,1920000000,2760000000,4830000000,3018868,False
tablets,scaleout,join_command_start,2026-09-21T17:49:34.859279+00:00,455.776269,760,r-scylla2,4,12.55,1983201149,10427106853,902000000,1980000000,2740000000,4890000000,3018868,False
tablets,scaleout,join_command_start,2026-09-21T17:49:34.859279+00:00,455.776269,760,r-scylla3,4,11.27,1983201149,10427106853,866000000,1930000000,2540000000,4690000000,3018868,False
tablets,scaleout,join_command_start,2026-09-21T17:49:34.859279+00:00,455.776269,760,r-scylla4,4,16.49,390384845,10427106853,481000000,275000000,1540000000,1810000000,3018868,False
tablets,scaleout,join_command_start,2026-09-21T17:49:38.370121+00:00,459.287111,761,r-scylla1,4,14.12,2058363077,10427106853,1030000000,1920000000,2760000000,4830000000,3014876,False
tablets,scaleout,join_command_start,2026-09-21T17:49:38.370121+00:00,459.287111,761,r-scylla2,4,12.02,1983201149,10427106853,902000000,1980000000,2740000000,4890000000,3014876,False
tablets,scaleout,join_command_start,2026-09-21T17:49:38.370121+00:00,459.287111,761,r-scylla3,4,13.18,1983201149,10427106853,866000000,1930000000,2540000000,4690000000,3014876,False
tablets,scaleout,join_command_start,2026-09-21T17:49:38.370121+00:00,459.287111,761,r-scylla4,4,14.49,391538278,10427106853,481000000,276000000,1550000000,1810000000,3014876,False
tablets,scaleout,join_command_start,2026-09-21T17:49:41.767457+00:00,462.684447,762,r-scylla1,4,13.44,2059436818,10427106853,1040000000,1920000000,2760000000,4830000000,3013780,False
tablets,scaleout,join_command_start,2026-09-21T17:49:41.767457+00:00,462.684447,762,r-scylla2,4,12.28,1983201149,10427106853,903000000,1980000000,2740000000,4890000000,3013780,False
tablets,scaleout,join_command_start,2026-09-21T17:49:41.767457+00:00,462.684447,762,r-scylla3,4,12.00,1983201149,10427106853,867000000,1930000000,2540000000,4690000000,3013780,False
tablets,scaleout,join_command_start,2026-09-21T17:49:41.767457+00:00,462.684447,762,r-scylla4,4,15.79,393740288,10427106853,482000000,279000000,1550000000,1810000000,3013780,False
tablets,scaleout,join_command_start,2026-09-21T17:49:45.251825+00:00,466.168815,763,r-scylla1,4,14.13,2058363077,10427106853,1040000000,1920000000,2760000000,4830000000,3010896,False
tablets,scaleout,join_command_start,2026-09-21T17:49:45.251825+00:00,466.168815,763,r-scylla2,4,12.36,1983201149,10427106853,904000000,1980000000,2740000000,4890000000,3010896,False
tablets,scaleout,join_command_start,2026-09-21T17:49:45.251825+00:00,466.168815,763,r-scylla3,4,11.86,1983201149,10427106853,867000000,1940000000,2540000000,4690000000,3010896,False
tablets,scaleout,join_command_start,2026-09-21T17:49:45.251825+00:00,466.168815,763,r-scylla4,4,13.75,394788864,10427106853,482000000,280000000,1560000000,1810000000,3010896,False
tablets,scaleout,join_command_start,2026-09-21T17:49:48.641111+00:00,469.558101,764,r-scylla1,4,12.85,2059436818,10427106853,1040000000,1930000000,2760000000,4830000000,3008888,False
tablets,scaleout,join_command_start,2026-09-21T17:49:48.641111+00:00,469.558101,764,r-scylla2,4,13.74,1983201149,10427106853,904000000,1990000000,2740000000,4890000000,3008888,False
tablets,scaleout,join_command_start,2026-09-21T17:49:48.641111+00:00,469.558101,764,r-scylla3,4,11.25,1984274891,10427106853,868000000,1940000000,2540000000,4690000000,3008888,False
tablets,scaleout,join_command_start,2026-09-21T17:49:48.641111+00:00,469.558101,764,r-scylla4,4,14.07,397410304,10427106853,483000000,283000000,1560000000,1810000000,3008888,False
tablets,scaleout,join_command_start,2026-09-21T17:49:52.059179+00:00,472.976169,765,r-scylla1,4,12.21,2059436818,10427106853,1040000000,1930000000,2760000000,4830000000,3007976,False
tablets,scaleout,join_command_start,2026-09-21T17:49:52.059179+00:00,472.976169,765,r-scylla2,4,10.42,1983201149,10427106853,905000000,1990000000,2740000000,4890000000,3007976,False
tablets,scaleout,join_command_start,2026-09-21T17:49:52.059179+00:00,472.976169,765,r-scylla3,4,12.72,1983201149,10427106853,868000000,1940000000,2540000000,4690000000,3007976,False
tablets,scaleout,join_command_start,2026-09-21T17:49:52.059179+00:00,472.976169,765,r-scylla4,4,14.14,399088026,10427106853,484000000,285000000,1570000000,1810000000,3007976,False
tablets,scaleout,join_command_start,2026-09-21T17:49:55.419921+00:00,476.336911,766,r-scylla1,4,13.33,2059436818,10427106853,1040000000,1930000000,2760000000,4830000000,3007792,False
tablets,scaleout,join_command_start,2026-09-21T17:49:55.419921+00:00,476.336911,766,r-scylla2,4,12.34,1983201149,10427106853,905000000,1990000000,2740000000,4890000000,3007792,False
tablets,scaleout,join_command_start,2026-09-21T17:49:55.419921+00:00,476.336911,766,r-scylla3,4,11.34,1983201149,10427106853,869000000,1940000000,2540000000,4690000000,3007792,False
tablets,scaleout,join_command_start,2026-09-21T17:49:55.419921+00:00,476.336911,766,r-scylla4,4,16.16,400241459,10427106853,484000000,287000000,1570000000,1810000000,3007792,False
tablets,scaleout,join_command_start,2026-09-21T17:49:58.839485+00:00,479.756475,767,r-scylla1,4,11.28,2059436818,10427106853,1040000000,1930000000,2760000000,4830000000,3006236,False
tablets,scaleout,join_command_start,2026-09-21T17:49:58.839485+00:00,479.756475,767,r-scylla2,4,11.55,1983201149,10427106853,906000000,1990000000,2740000000,4890000000,3006236,False
tablets,scaleout,join_command_start,2026-09-21T17:49:58.839485+00:00,479.756475,767,r-scylla3,4,11.97,1984274891,10427106853,869000000,1950000000,2540000000,4690000000,3006236,False
tablets,scaleout,join_command_start,2026-09-21T17:49:58.839485+00:00,479.756475,767,r-scylla4,4,14.25,402233754,10427106853,484000000,289000000,1580000000,1810000000,3006236,False
tablets,scaleout,join_command_start,2026-09-21T17:50:02.225343+00:00,483.142333,768,r-scylla1,4,13.08,2059436818,10427106853,1040000000,1940000000,2760000000,4830000000,3002312,False
tablets,scaleout,join_command_start,2026-09-21T17:50:02.225343+00:00,483.142333,768,r-scylla2,4,12.62,1983201149,10427106853,906000000,1990000000,2740000000,4890000000,3002312,False
tablets,scaleout,join_command_start,2026-09-21T17:50:02.225343+00:00,483.142333,768,r-scylla3,4,12.25,1983201149,10427106853,870000000,1950000000,2540000000,4690000000,3002312,False
tablets,scaleout,join_command_start,2026-09-21T17:50:02.225343+00:00,483.142333,768,r-scylla4,4,15.00,403701760,10427106853,485000000,291000000,1580000000,1810000000,3002312,False
tablets,scaleout,join_command_start,2026-09-21T17:50:05.619888+00:00,486.536878,769,r-scylla1,4,12.83,2059436818,10427106853,1040000000,1940000000,2760000000,4830000000,2998332,False
tablets,scaleout,join_command_start,2026-09-21T17:50:05.619888+00:00,486.536878,769,r-scylla2,4,12.05,1983201149,10427106853,907000000,2000000000,2740000000,4890000000,2998332,False
tablets,scaleout,join_command_start,2026-09-21T17:50:05.619888+00:00,486.536878,769,r-scylla3,4,13.13,1983201149,10427106853,870000000,1950000000,2540000000,4690000000,2998332,False
tablets,scaleout,join_command_start,2026-09-21T17:50:05.619888+00:00,486.536878,769,r-scylla4,4,17.14,405274624,10427106853,485000000,293000000,1590000000,1810000000,2998332,False
tablets,scaleout,join_command_start,2026-09-21T17:50:08.999824+00:00,489.916814,770,r-scylla1,4,11.87,2059436818,10427106853,1040000000,1940000000,2760000000,4830000000,2997296,False
tablets,scaleout,join_command_start,2026-09-21T17:50:08.999824+00:00,489.916814,770,r-scylla2,4,13.46,1983201149,10427106853,907000000,2000000000,2740000000,4890000000,2997296,False
tablets,scaleout,join_command_start,2026-09-21T17:50:08.999824+00:00,489.916814,770,r-scylla3,4,11.48,1983201149,10427106853,871000000,1950000000,2540000000,4690000000,2997296,False
tablets,scaleout,join_command_start,2026-09-21T17:50:08.999824+00:00,489.916814,770,r-scylla4,4,14.48,407581491,10427106853,486000000,295000000,1590000000,1810000000,2997296,False
tablets,scaleout,join_command_start,2026-09-21T17:50:12.424960+00:00,493.341950,771,r-scylla1,4,13.18,2059436818,10427106853,1040000000,1940000000,2760000000,4830000000,2996348,False
tablets,scaleout,join_command_start,2026-09-21T17:50:12.424960+00:00,493.341950,771,r-scylla2,4,11.59,1983201149,10427106853,908000000,2000000000,2740000000,4890000000,2996348,False
tablets,scaleout,join_command_start,2026-09-21T17:50:12.424960+00:00,493.341950,771,r-scylla3,4,11.92,1983201149,10427106853,871000000,1950000000,2540000000,4690000000,2996348,False
tablets,scaleout,join_command_start,2026-09-21T17:50:12.424960+00:00,493.341950,771,r-scylla4,4,16.25,409364070,10427106853,487000000,298000000,1600000000,1810000000,2996348,False
tablets,scaleout,join_command_start,2026-09-21T17:50:15.892616+00:00,496.809606,772,r-scylla1,4,12.85,2059436818,10427106853,1040000000,1940000000,2760000000,4830000000,2993748,False
tablets,scaleout,join_command_start,2026-09-21T17:50:15.892616+00:00,496.809606,772,r-scylla2,4,12.08,1983201149,10427106853,908000000,2000000000,2740000000,4890000000,2993748,False
tablets,scaleout,join_command_start,2026-09-21T17:50:15.892616+00:00,496.809606,772,r-scylla3,4,11.52,1983201149,10427106853,872000000,1960000000,2540000000,4690000000,2993748,False
tablets,scaleout,join_command_start,2026-09-21T17:50:15.892616+00:00,496.809606,772,r-scylla4,4,15.19,410517504,10427106853,487000000,299000000,1600000000,1810000000,2993748,False
tablets,scaleout,join_command_start,2026-09-21T17:50:19.250765+00:00,500.167755,773,r-scylla1,4,11.85,2059436818,10427106853,1040000000,1950000000,2760000000,4830000000,2994792,False
tablets,scaleout,join_command_start,2026-09-21T17:50:19.250765+00:00,500.167755,773,r-scylla2,4,11.30,1983201149,10427106853,909000000,2010000000,2740000000,4890000000,2994792,False
tablets,scaleout,join_command_start,2026-09-21T17:50:19.250765+00:00,500.167755,773,r-scylla3,4,10.28,1984274891,10427106853,872000000,1960000000,2540000000,4690000000,2994792,False
tablets,scaleout,join_command_start,2026-09-21T17:50:19.250765+00:00,500.167755,773,r-scylla4,4,15.69,412614656,10427106853,488000000,301000000,1610000000,1810000000,2994792,False
tablets,scaleout,join_command_start,2026-09-21T17:50:22.673098+00:00,503.590088,774,r-scylla1,4,11.72,2058363077,10427106853,1040000000,1950000000,2760000000,4830000000,2991600,False
tablets,scaleout,join_command_start,2026-09-21T17:50:22.673098+00:00,503.590088,774,r-scylla2,4,10.71,1983201149,10427106853,910000000,2010000000,2740000000,4890000000,2991600,False
tablets,scaleout,join_command_start,2026-09-21T17:50:22.673098+00:00,503.590088,774,r-scylla3,4,9.90,1984274891,10427106853,873000000,1960000000,2540000000,4690000000,2991600,False
tablets,scaleout,join_command_start,2026-09-21T17:50:22.673098+00:00,503.590088,774,r-scylla4,4,14.67,413768090,10427106853,488000000,304000000,1610000000,1810000000,2991600,False
tablets,scaleout,join_command_start,2026-09-21T17:50:26.080530+00:00,506.997520,775,r-scylla1,4,12.30,2059436818,10427106853,1040000000,1950000000,2760000000,4830000000,2991716,False
tablets,scaleout,join_command_start,2026-09-21T17:50:26.080530+00:00,506.997520,775,r-scylla2,4,11.87,1983201149,10427106853,910000000,2010000000,2740000000,4890000000,2991716,False
tablets,scaleout,join_command_start,2026-09-21T17:50:26.080530+00:00,506.997520,775,r-scylla3,4,11.44,1983201149,10427106853,873000000,1960000000,2540000000,4690000000,2991716,False
tablets,scaleout,join_command_start,2026-09-21T17:50:26.080530+00:00,506.997520,775,r-scylla4,4,14.87,415236096,10427106853,489000000,306000000,1620000000,1810000000,2991716,False
tablets,scaleout,join_command_start,2026-09-21T17:50:29.542080+00:00,510.459070,776,r-scylla1,4,11.43,2059436818,10427106853,1040000000,1950000000,2760000000,4840000000,2989064,False
tablets,scaleout,join_command_start,2026-09-21T17:50:29.542080+00:00,510.459070,776,r-scylla2,4,12.44,1983201149,10427106853,911000000,2010000000,2740000000,4890000000,2989064,False
tablets,scaleout,join_command_start,2026-09-21T17:50:29.542080+00:00,510.459070,776,r-scylla3,4,11.41,1984274891,10427106853,874000000,1960000000,2540000000,4690000000,2989064,False
tablets,scaleout,join_command_start,2026-09-21T17:50:29.542080+00:00,510.459070,776,r-scylla4,4,14.66,417438106,10427106853,489000000,308000000,1620000000,1810000000,2989064,False
tablets,scaleout,join_command_start,2026-09-21T17:50:32.952686+00:00,513.869676,777,r-scylla1,4,11.50,2059436818,10427106853,1040000000,1950000000,2760000000,4840000000,2990736,False
tablets,scaleout,join_command_start,2026-09-21T17:50:32.952686+00:00,513.869676,777,r-scylla2,4,12.22,1983201149,10427106853,911000000,2010000000,2740000000,4890000000,2990736,False
tablets,scaleout,join_command_start,2026-09-21T17:50:32.952686+00:00,513.869676,777,r-scylla3,4,11.13,1983201149,10427106853,874000000,1970000000,2540000000,4700000000,2990736,False
tablets,scaleout,join_command_start,2026-09-21T17:50:32.952686+00:00,513.869676,777,r-scylla4,4,13.36,419115827,10427106853,490000000,311000000,1630000000,1810000000,2990736,False
tablets,scaleout,join_command_start,2026-09-21T17:50:36.422335+00:00,517.339325,778,r-scylla1,4,11.70,2059436818,10427106853,1040000000,1960000000,2760000000,4840000000,2987100,False
tablets,scaleout,join_command_start,2026-09-21T17:50:36.422335+00:00,517.339325,778,r-scylla2,4,11.81,1983201149,10427106853,912000000,2020000000,2740000000,4890000000,2987100,False
tablets,scaleout,join_command_start,2026-09-21T17:50:36.422335+00:00,517.339325,778,r-scylla3,4,10.94,1983201149,10427106853,875000000,1970000000,2540000000,4700000000,2987100,False
