sample,start_utc,end_utc,phase,event_relative_s,address,token_rows,up_normal_rows,owns_values,ownership_sha256,source_file
2334,2026-09-22T14:23:01.3257957+00:00,2026-09-22T14:23:01.7139335+00:00,scaleout,307.726372,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002334.txt
2334,2026-09-22T14:23:01.3257957+00:00,2026-09-22T14:23:01.7139335+00:00,scaleout,307.726372,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002334.txt
2335,2026-09-22T14:23:03.4019500+00:00,2026-09-22T14:23:03.7993581+00:00,scaleout,309.802527,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002335.txt
2335,2026-09-22T14:23:03.4019500+00:00,2026-09-22T14:23:03.7993581+00:00,scaleout,309.802527,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002335.txt
2335,2026-09-22T14:23:03.4019500+00:00,2026-09-22T14:23:03.7993581+00:00,scaleout,309.802527,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002335.txt
2335,2026-09-22T14:23:03.4019500+00:00,2026-09-22T14:23:03.7993581+00:00,scaleout,309.802527,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002335.txt
2336,2026-09-22T14:23:05.4703695+00:00,2026-09-22T14:23:05.9138023+00:00,scaleout,311.870946,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002336.txt
2336,2026-09-22T14:23:05.4703695+00:00,2026-09-22T14:23:05.9138023+00:00,scaleout,311.870946,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002336.txt
2336,2026-09-22T14:23:05.4703695+00:00,2026-09-22T14:23:05.9138023+00:00,scaleout,311.870946,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002336.txt
2336,2026-09-22T14:23:05.4703695+00:00,2026-09-22T14:23:05.9138023+00:00,scaleout,311.870946,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002336.txt
2337,2026-09-22T14:23:07.5194240+00:00,2026-09-22T14:23:07.9528396+00:00,scaleout,313.920001,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002337.txt
2337,2026-09-22T14:23:07.5194240+00:00,2026-09-22T14:23:07.9528396+00:00,scaleout,313.920001,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002337.txt
2337,2026-09-22T14:23:07.5194240+00:00,2026-09-22T14:23:07.9528396+00:00,scaleout,313.920001,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002337.txt
2337,2026-09-22T14:23:07.5194240+00:00,2026-09-22T14:23:07.9528396+00:00,scaleout,313.920001,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002337.txt
2338,2026-09-22T14:23:09.5944597+00:00,2026-09-22T14:23:10.0340535+00:00,scaleout,315.995036,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002338.txt
2338,2026-09-22T14:23:09.5944597+00:00,2026-09-22T14:23:10.0340535+00:00,scaleout,315.995036,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002338.txt
2338,2026-09-22T14:23:09.5944597+00:00,2026-09-22T14:23:10.0340535+00:00,scaleout,315.995036,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002338.txt
2338,2026-09-22T14:23:09.5944597+00:00,2026-09-22T14:23:10.0340535+00:00,scaleout,315.995036,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002338.txt
2339,2026-09-22T14:23:11.6488387+00:00,2026-09-22T14:23:12.0533386+00:00,scaleout,318.049415,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002339.txt
2339,2026-09-22T14:23:11.6488387+00:00,2026-09-22T14:23:12.0533386+00:00,scaleout,318.049415,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002339.txt
2339,2026-09-22T14:23:11.6488387+00:00,2026-09-22T14:23:12.0533386+00:00,scaleout,318.049415,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002339.txt
2339,2026-09-22T14:23:11.6488387+00:00,2026-09-22T14:23:12.0533386+00:00,scaleout,318.049415,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002339.txt
2340,2026-09-22T14:23:13.7365051+00:00,2026-09-22T14:23:14.1430186+00:00,scaleout,320.137082,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002340.txt
2340,2026-09-22T14:23:13.7365051+00:00,2026-09-22T14:23:14.1430186+00:00,scaleout,320.137082,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002340.txt
2340,2026-09-22T14:23:13.7365051+00:00,2026-09-22T14:23:14.1430186+00:00,scaleout,320.137082,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002340.txt
2340,2026-09-22T14:23:13.7365051+00:00,2026-09-22T14:23:14.1430186+00:00,scaleout,320.137082,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002340.txt
2341,2026-09-22T14:23:15.8105138+00:00,2026-09-22T14:23:16.2385595+00:00,scaleout,322.211090,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002341.txt
2341,2026-09-22T14:23:15.8105138+00:00,2026-09-22T14:23:16.2385595+00:00,scaleout,322.211090,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002341.txt
2341,2026-09-22T14:23:15.8105138+00:00,2026-09-22T14:23:16.2385595+00:00,scaleout,322.211090,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002341.txt
2341,2026-09-22T14:23:15.8105138+00:00,2026-09-22T14:23:16.2385595+00:00,scaleout,322.211090,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002341.txt
2342,2026-09-22T14:23:17.8682883+00:00,2026-09-22T14:23:18.3626351+00:00,scaleout,324.268865,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002342.txt
2342,2026-09-22T14:23:17.8682883+00:00,2026-09-22T14:23:18.3626351+00:00,scaleout,324.268865,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002342.txt
2342,2026-09-22T14:23:17.8682883+00:00,2026-09-22T14:23:18.3626351+00:00,scaleout,324.268865,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002342.txt
2342,2026-09-22T14:23:17.8682883+00:00,2026-09-22T14:23:18.3626351+00:00,scaleout,324.268865,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002342.txt
2343,2026-09-22T14:23:19.9312952+00:00,2026-09-22T14:23:20.4512452+00:00,scaleout,326.331872,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002343.txt
2343,2026-09-22T14:23:19.9312952+00:00,2026-09-22T14:23:20.4512452+00:00,scaleout,326.331872,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002343.txt
2343,2026-09-22T14:23:19.9312952+00:00,2026-09-22T14:23:20.4512452+00:00,scaleout,326.331872,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002343.txt
2343,2026-09-22T14:23:19.9312952+00:00,2026-09-22T14:23:20.4512452+00:00,scaleout,326.331872,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002343.txt
2344,2026-09-22T14:23:22.0044163+00:00,2026-09-22T14:23:22.3950665+00:00,scaleout,328.404993,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002344.txt
2344,2026-09-22T14:23:22.0044163+00:00,2026-09-22T14:23:22.3950665+00:00,scaleout,328.404993,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002344.txt
2344,2026-09-22T14:23:22.0044163+00:00,2026-09-22T14:23:22.3950665+00:00,scaleout,328.404993,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002344.txt
2344,2026-09-22T14:23:22.0044163+00:00,2026-09-22T14:23:22.3950665+00:00,scaleout,328.404993,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002344.txt
2345,2026-09-22T14:23:24.0469357+00:00,2026-09-22T14:23:24.4582233+00:00,scaleout,330.447512,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002345.txt
2345,2026-09-22T14:23:24.0469357+00:00,2026-09-22T14:23:24.4582233+00:00,scaleout,330.447512,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002345.txt
2345,2026-09-22T14:23:24.0469357+00:00,2026-09-22T14:23:24.4582233+00:00,scaleout,330.447512,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002345.txt
2345,2026-09-22T14:23:24.0469357+00:00,2026-09-22T14:23:24.4582233+00:00,scaleout,330.447512,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002345.txt
2346,2026-09-22T14:23:26.1133673+00:00,2026-09-22T14:23:26.5707205+00:00,scaleout,332.513944,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002346.txt
2346,2026-09-22T14:23:26.1133673+00:00,2026-09-22T14:23:26.5707205+00:00,scaleout,332.513944,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002346.txt
2346,2026-09-22T14:23:26.1133673+00:00,2026-09-22T14:23:26.5707205+00:00,scaleout,332.513944,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002346.txt
2346,2026-09-22T14:23:26.1133673+00:00,2026-09-22T14:23:26.5707205+00:00,scaleout,332.513944,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002346.txt
2347,2026-09-22T14:23:28.1813692+00:00,2026-09-22T14:23:28.6712171+00:00,scaleout,334.581946,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002347.txt
2347,2026-09-22T14:23:28.1813692+00:00,2026-09-22T14:23:28.6712171+00:00,scaleout,334.581946,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002347.txt
2347,2026-09-22T14:23:28.1813692+00:00,2026-09-22T14:23:28.6712171+00:00,scaleout,334.581946,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002347.txt
2347,2026-09-22T14:23:28.1813692+00:00,2026-09-22T14:23:28.6712171+00:00,scaleout,334.581946,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002347.txt
2348,2026-09-22T14:23:30.2503113+00:00,2026-09-22T14:23:30.7121219+00:00,scaleout,336.650888,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002348.txt
2348,2026-09-22T14:23:30.2503113+00:00,2026-09-22T14:23:30.7121219+00:00,scaleout,336.650888,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002348.txt
2348,2026-09-22T14:23:30.2503113+00:00,2026-09-22T14:23:30.7121219+00:00,scaleout,336.650888,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002348.txt
2348,2026-09-22T14:23:30.2503113+00:00,2026-09-22T14:23:30.7121219+00:00,scaleout,336.650888,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002348.txt
2349,2026-09-22T14:23:32.2938184+00:00,2026-09-22T14:23:32.7294439+00:00,scaleout,338.694395,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002349.txt
2349,2026-09-22T14:23:32.2938184+00:00,2026-09-22T14:23:32.7294439+00:00,scaleout,338.694395,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002349.txt
2349,2026-09-22T14:23:32.2938184+00:00,2026-09-22T14:23:32.7294439+00:00,scaleout,338.694395,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002349.txt
2349,2026-09-22T14:23:32.2938184+00:00,2026-09-22T14:23:32.7294439+00:00,scaleout,338.694395,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002349.txt
2350,2026-09-22T14:23:34.3242417+00:00,2026-09-22T14:23:34.8089387+00:00,scaleout,340.724818,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002350.txt
2350,2026-09-22T14:23:34.3242417+00:00,2026-09-22T14:23:34.8089387+00:00,scaleout,340.724818,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002350.txt
2350,2026-09-22T14:23:34.3242417+00:00,2026-09-22T14:23:34.8089387+00:00,scaleout,340.724818,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002350.txt
2350,2026-09-22T14:23:34.3242417+00:00,2026-09-22T14:23:34.8089387+00:00,scaleout,340.724818,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002350.txt
2351,2026-09-22T14:23:36.3836008+00:00,2026-09-22T14:23:36.8482620+00:00,scaleout,342.784177,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002351.txt
2351,2026-09-22T14:23:36.3836008+00:00,2026-09-22T14:23:36.8482620+00:00,scaleout,342.784177,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002351.txt
2351,2026-09-22T14:23:36.3836008+00:00,2026-09-22T14:23:36.8482620+00:00,scaleout,342.784177,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002351.txt
2351,2026-09-22T14:23:36.3836008+00:00,2026-09-22T14:23:36.8482620+00:00,scaleout,342.784177,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002351.txt
2352,2026-09-22T14:23:38.4618464+00:00,2026-09-22T14:23:38.8669409+00:00,scaleout,344.862423,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002352.txt
2352,2026-09-22T14:23:38.4618464+00:00,2026-09-22T14:23:38.8669409+00:00,scaleout,344.862423,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002352.txt
2352,2026-09-22T14:23:38.4618464+00:00,2026-09-22T14:23:38.8669409+00:00,scaleout,344.862423,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002352.txt
2352,2026-09-22T14:23:38.4618464+00:00,2026-09-22T14:23:38.8669409+00:00,scaleout,344.862423,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002352.txt
2353,2026-09-22T14:23:40.5250425+00:00,2026-09-22T14:23:41.0229938+00:00,scaleout,346.925619,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002353.txt
2353,2026-09-22T14:23:40.5250425+00:00,2026-09-22T14:23:41.0229938+00:00,scaleout,346.925619,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002353.txt
2353,2026-09-22T14:23:40.5250425+00:00,2026-09-22T14:23:41.0229938+00:00,scaleout,346.925619,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002353.txt
2353,2026-09-22T14:23:40.5250425+00:00,2026-09-22T14:23:41.0229938+00:00,scaleout,346.925619,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002353.txt
2354,2026-09-22T14:23:42.5870644+00:00,2026-09-22T14:23:43.0743742+00:00,scaleout,348.987641,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002354.txt
2354,2026-09-22T14:23:42.5870644+00:00,2026-09-22T14:23:43.0743742+00:00,scaleout,348.987641,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002354.txt
2354,2026-09-22T14:23:42.5870644+00:00,2026-09-22T14:23:43.0743742+00:00,scaleout,348.987641,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002354.txt
2354,2026-09-22T14:23:42.5870644+00:00,2026-09-22T14:23:43.0743742+00:00,scaleout,348.987641,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002354.txt
2355,2026-09-22T14:23:44.6170690+00:00,2026-09-22T14:23:45.0525505+00:00,scaleout,351.017646,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002355.txt
2355,2026-09-22T14:23:44.6170690+00:00,2026-09-22T14:23:45.0525505+00:00,scaleout,351.017646,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002355.txt
2355,2026-09-22T14:23:44.6170690+00:00,2026-09-22T14:23:45.0525505+00:00,scaleout,351.017646,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002355.txt
2355,2026-09-22T14:23:44.6170690+00:00,2026-09-22T14:23:45.0525505+00:00,scaleout,351.017646,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002355.txt
2356,2026-09-22T14:23:46.6812357+00:00,2026-09-22T14:23:47.0954019+00:00,scaleout,353.081812,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002356.txt
2356,2026-09-22T14:23:46.6812357+00:00,2026-09-22T14:23:47.0954019+00:00,scaleout,353.081812,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002356.txt
2356,2026-09-22T14:23:46.6812357+00:00,2026-09-22T14:23:47.0954019+00:00,scaleout,353.081812,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002356.txt
2356,2026-09-22T14:23:46.6812357+00:00,2026-09-22T14:23:47.0954019+00:00,scaleout,353.081812,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002356.txt
2357,2026-09-22T14:23:48.7259832+00:00,2026-09-22T14:23:49.1572904+00:00,scaleout,355.126560,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002357.txt
2357,2026-09-22T14:23:48.7259832+00:00,2026-09-22T14:23:49.1572904+00:00,scaleout,355.126560,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002357.txt
2357,2026-09-22T14:23:48.7259832+00:00,2026-09-22T14:23:49.1572904+00:00,scaleout,355.126560,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002357.txt
2357,2026-09-22T14:23:48.7259832+00:00,2026-09-22T14:23:49.1572904+00:00,scaleout,355.126560,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002357.txt
2358,2026-09-22T14:23:50.7890194+00:00,2026-09-22T14:23:51.1664300+00:00,scaleout,357.189596,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002358.txt
2358,2026-09-22T14:23:50.7890194+00:00,2026-09-22T14:23:51.1664300+00:00,scaleout,357.189596,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002358.txt
2358,2026-09-22T14:23:50.7890194+00:00,2026-09-22T14:23:51.1664300+00:00,scaleout,357.189596,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002358.txt
2358,2026-09-22T14:23:50.7890194+00:00,2026-09-22T14:23:51.1664300+00:00,scaleout,357.189596,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002358.txt
2359,2026-09-22T14:23:52.8557274+00:00,2026-09-22T14:23:53.3497294+00:00,scaleout,359.256304,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002359.txt
2359,2026-09-22T14:23:52.8557274+00:00,2026-09-22T14:23:53.3497294+00:00,scaleout,359.256304,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002359.txt
2359,2026-09-22T14:23:52.8557274+00:00,2026-09-22T14:23:53.3497294+00:00,scaleout,359.256304,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002359.txt
2359,2026-09-22T14:23:52.8557274+00:00,2026-09-22T14:23:53.3497294+00:00,scaleout,359.256304,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002359.txt
2360,2026-09-22T14:23:54.9166152+00:00,2026-09-22T14:23:55.3974184+00:00,scaleout,361.317192,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002360.txt
2360,2026-09-22T14:23:54.9166152+00:00,2026-09-22T14:23:55.3974184+00:00,scaleout,361.317192,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002360.txt
2360,2026-09-22T14:23:54.9166152+00:00,2026-09-22T14:23:55.3974184+00:00,scaleout,361.317192,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002360.txt
2360,2026-09-22T14:23:54.9166152+00:00,2026-09-22T14:23:55.3974184+00:00,scaleout,361.317192,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002360.txt
2361,2026-09-22T14:23:56.9775804+00:00,2026-09-22T14:23:57.4664917+00:00,scaleout,363.378157,172.29.0.11,256,256,50.86%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002361.txt
2361,2026-09-22T14:23:56.9775804+00:00,2026-09-22T14:23:57.4664917+00:00,scaleout,363.378157,172.29.0.12,256,256,47.08%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002361.txt
2361,2026-09-22T14:23:56.9775804+00:00,2026-09-22T14:23:57.4664917+00:00,scaleout,363.378157,172.29.0.13,256,256,53.40%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002361.txt
2361,2026-09-22T14:23:56.9775804+00:00,2026-09-22T14:23:57.4664917+00:00,scaleout,363.378157,172.29.0.14,256,256,48.67%,0fe23b9bfe284d49ae209e31ba719f36d20e9bf0d1001c679fda4ff1b987966f,ring_002361.txt
