treatment,phase,event,timestamp_utc,event_relative_s,sample,node,node_count,direction,shards,counter_bytes,increment_bytes,counter_reset
tablets,scalein,decommission_command_start,2026-09-21T18:39:04.154468+00:00,173.395745,5652,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:04.154468+00:00,173.395745,5652,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:04.154468+00:00,173.395745,5652,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:05.154555+00:00,174.395832,5653,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:06.154702+00:00,175.395979,5654,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:07.154826+00:00,176.396103,5655,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:08.154938+00:00,177.396215,5656,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:09.155232+00:00,178.396509,5657,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:10.155396+00:00,179.396673,5658,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:11.155531+00:00,180.396808,5659,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:12.155795+00:00,181.397072,5660,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:13.155906+00:00,182.397183,5661,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:14.155991+00:00,183.397268,5662,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:15.156275+00:00,184.397552,5663,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:16.156455+00:00,185.397732,5664,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:17.156564+00:00,186.397841,5665,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:18.156703+00:00,187.397980,5666,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:19.156866+00:00,188.398143,5667,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:20.156992+00:00,189.398269,5668,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:21.154573+00:00,190.395850,5669,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:22.154723+00:00,191.396000,5670,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:23.154863+00:00,192.396140,5671,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:24.154958+00:00,193.396235,5672,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:25.155094+00:00,194.396371,5673,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:26.155428+00:00,195.396705,5674,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:27.155566+00:00,196.396843,5675,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:28.155692+00:00,197.396969,5676,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:29.155840+00:00,198.397117,5677,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:30.156018+00:00,199.397295,5678,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:31.156148+00:00,200.397425,5679,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:32.156437+00:00,201.397714,5680,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:33.156769+00:00,202.398046,5681,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:34.156929+00:00,203.398206,5682,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:35.157047+00:00,204.398324,5683,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:36.157172+00:00,205.398449,5684,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:37.157310+00:00,206.398587,5685,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla1,3,outgoing,2,415370,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla2,3,incoming,2,461992,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla2,3,outgoing,2,184898,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla3,3,incoming,2,276986,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:38.157459+00:00,207.398736,5686,r-scylla3,3,outgoing,2,184862,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:39.157566+00:00,208.398843,5687,r-scylla1,3,incoming,2,46152,0,False
tablets,scalein,decommission_command_start,2026-09-21T18:39:39.157566+00:00,208.398843,5687,r-scylla1,3,outgoing,2,415370,0,False
