"timestamp_utc","sample","node","cpu_percent","memory_usage","network_io","block_io"
"2026-09-17T20:30:26.7325147+00:00","128","r-scylla3","2.85%","551.1MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:30.0361208+00:00","129","r-scylla1","3.43%","565.2MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:30.0361208+00:00","129","r-scylla2","2.43%","550.3MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:30.0361208+00:00","129","r-scylla3","2.77%","551.1MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:33.2903875+00:00","130","r-scylla1","4.07%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:33.2903875+00:00","130","r-scylla2","2.77%","549.8MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:33.2903875+00:00","130","r-scylla3","3.39%","550.9MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:36.5426956+00:00","131","r-scylla1","3.67%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:36.5426956+00:00","131","r-scylla2","3.23%","550.3MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:36.5426956+00:00","131","r-scylla3","3.14%","551.1MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:39.7893437+00:00","132","r-scylla1","3.04%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:39.7893437+00:00","132","r-scylla2","2.79%","549.8MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:39.7893437+00:00","132","r-scylla3","3.21%","550.9MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:43.0535732+00:00","133","r-scylla1","3.70%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:43.0535732+00:00","133","r-scylla2","3.24%","549.8MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:43.0535732+00:00","133","r-scylla3","4.29%","551.1MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:46.2819982+00:00","134","r-scylla1","3.27%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:46.2819982+00:00","134","r-scylla2","3.00%","550.1MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:46.2819982+00:00","134","r-scylla3","3.21%","551.1MiB / 9.711GiB","160MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:49.4856333+00:00","135","r-scylla1","3.37%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:49.4856333+00:00","135","r-scylla2","2.99%","549.8MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:49.4856333+00:00","135","r-scylla3","3.27%","551.1MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:52.7438520+00:00","136","r-scylla1","3.90%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:52.7438520+00:00","136","r-scylla2","3.00%","550.1MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:52.7438520+00:00","136","r-scylla3","3.53%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:55.9988533+00:00","137","r-scylla1","3.48%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:55.9988533+00:00","137","r-scylla2","3.05%","550.3MiB / 9.711GiB","160MB / 125MB","304MB / 1.08GB"
"2026-09-17T20:30:55.9988533+00:00","137","r-scylla3","2.96%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:30:59.2386024+00:00","138","r-scylla1","6.71%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:30:59.2386024+00:00","138","r-scylla2","3.44%","549.8MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:30:59.2386024+00:00","138","r-scylla3","3.89%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:02.4915619+00:00","139","r-scylla1","2.31%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:02.4915619+00:00","139","r-scylla2","2.10%","549.8MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:02.4915619+00:00","139","r-scylla3","3.50%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:05.7206182+00:00","140","r-scylla1","3.09%","565.1MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:05.7206182+00:00","140","r-scylla2","3.39%","550.1MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:05.7206182+00:00","140","r-scylla3","3.45%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:08.9415035+00:00","141","r-scylla1","2.45%","565.1MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:08.9415035+00:00","141","r-scylla2","2.25%","550.3MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:08.9415035+00:00","141","r-scylla3","2.84%","551.1MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:12.1539044+00:00","142","r-scylla1","3.96%","565.6MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:12.1539044+00:00","142","r-scylla2","3.84%","550.1MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:12.1539044+00:00","142","r-scylla3","4.06%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:15.1950673+00:00","143","r-scylla1","3.28%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:15.1950673+00:00","143","r-scylla2","3.17%","550.1MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:15.1950673+00:00","143","r-scylla3","3.63%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:18.4240173+00:00","144","r-scylla1","3.17%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:18.4240173+00:00","144","r-scylla2","3.03%","549.8MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:18.4240173+00:00","144","r-scylla3","4.01%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:21.6415459+00:00","145","r-scylla1","3.45%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:21.6415459+00:00","145","r-scylla2","3.28%","550.3MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:21.6415459+00:00","145","r-scylla3","3.44%","551.1MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:24.6937344+00:00","146","r-scylla1","2.98%","564.9MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:24.6937344+00:00","146","r-scylla2","3.21%","550.3MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:24.6937344+00:00","146","r-scylla3","3.70%","551.1MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:27.9855992+00:00","147","r-scylla1","3.87%","565.1MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:27.9855992+00:00","147","r-scylla2","3.50%","550.1MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:27.9855992+00:00","147","r-scylla3","3.91%","550.9MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:31.2914337+00:00","148","r-scylla1","4.43%","564.7MiB / 9.711GiB","160MB / 127MB","354MB / 1.08GB"
"2026-09-17T20:31:31.2914337+00:00","148","r-scylla2","3.96%","549.8MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:31.2914337+00:00","148","r-scylla3","4.52%","551.1MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:34.2718245+00:00","149","r-scylla1","3.55%","564.9MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:34.2718245+00:00","149","r-scylla2","3.64%","550.4MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:34.2718245+00:00","149","r-scylla3","3.92%","551.3MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:37.5972904+00:00","150","r-scylla1","4.77%","564.9MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:37.5972904+00:00","150","r-scylla2","4.34%","549.9MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:37.5972904+00:00","150","r-scylla3","4.07%","551.3MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:40.9701609+00:00","151","r-scylla1","4.49%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:40.9701609+00:00","151","r-scylla2","3.93%","550.4MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:40.9701609+00:00","151","r-scylla3","4.11%","551MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:43.9666748+00:00","152","r-scylla1","4.28%","565.6MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:43.9666748+00:00","152","r-scylla2","3.72%","550.2MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:43.9666748+00:00","152","r-scylla3","4.06%","551.5MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:47.2383172+00:00","153","r-scylla1","4.46%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:47.2383172+00:00","153","r-scylla2","3.46%","549.9MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:47.2383172+00:00","153","r-scylla3","4.13%","551.3MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:50.4979113+00:00","154","r-scylla1","3.09%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:50.4979113+00:00","154","r-scylla2","2.86%","549.9MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:50.4979113+00:00","154","r-scylla3","3.39%","551MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:53.5193452+00:00","155","r-scylla1","4.56%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:53.5193452+00:00","155","r-scylla2","5.42%","549.9MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:53.5193452+00:00","155","r-scylla3","4.83%","551.5MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:31:56.7503914+00:00","156","r-scylla1","4.78%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:31:56.7503914+00:00","156","r-scylla2","4.09%","549.9MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:31:56.7503914+00:00","156","r-scylla3","3.94%","551.3MiB / 9.711GiB","161MB / 126MB","305MB / 1.08GB"
"2026-09-17T20:32:00.0615373+00:00","157","r-scylla1","2.91%","564.9MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:32:00.0615373+00:00","157","r-scylla2","3.51%","550.2MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:32:00.0615373+00:00","157","r-scylla3","2.97%","551MiB / 9.711GiB","161MB / 127MB","305MB / 1.08GB"
"2026-09-17T20:32:03.3816629+00:00","158","r-scylla1","3.97%","564.9MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:32:03.3816629+00:00","158","r-scylla2","3.89%","550.2MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:32:03.3816629+00:00","158","r-scylla3","3.59%","551.2MiB / 9.711GiB","161MB / 127MB","305MB / 1.08GB"
"2026-09-17T20:32:06.6720608+00:00","159","r-scylla1","3.70%","565.1MiB / 9.711GiB","160MB / 127MB","362MB / 1.08GB"
"2026-09-17T20:32:06.6720608+00:00","159","r-scylla2","3.45%","550.2MiB / 9.711GiB","160MB / 126MB","304MB / 1.08GB"
"2026-09-17T20:32:06.6720608+00:00","159","r-scylla3","3.51%","551MiB / 9.711GiB","161MB / 127MB","305MB / 1.08GB"
