index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
272,5440.0,5440.39,2026-09-17T20:24:38.589782+00:00,read,85410,3.246,True,
273,5460.0,5460.4,2026-09-17T20:24:38.609792+00:00,read,91235,3.369,True,
274,5480.0,5480.404,2026-09-17T20:24:38.629795+00:00,read,7118,3.347,True,
275,5500.0,5500.371,2026-09-17T20:24:38.649763+00:00,read,41767,3.093,True,
276,5520.0,5520.331,2026-09-17T20:24:38.669720+00:00,read,64572,3.239,True,
277,5540.0,5540.361,2026-09-17T20:24:38.689752+00:00,read,27007,3.525,True,
278,5560.0,5560.294,2026-09-17T20:24:38.709684+00:00,read,44737,3.681,True,
279,5580.0,5580.412,2026-09-17T20:24:38.729801+00:00,read,35569,3.531,True,
280,5600.0,5600.49,2026-09-17T20:24:38.749882+00:00,read,33530,4.219,True,
281,5620.0,5620.45,2026-09-17T20:24:38.769843+00:00,read,62747,3.683,True,
282,5640.0,5640.339,2026-09-17T20:24:38.789730+00:00,read,11657,3.47,True,
283,5660.0,5660.238,2026-09-17T20:24:38.809632+00:00,read,50999,3.506,True,
284,5680.0,5680.408,2026-09-17T20:24:38.829806+00:00,read,15753,3.843,True,
285,5700.0,5700.367,2026-09-17T20:24:38.849763+00:00,read,10873,3.915,True,
286,5720.0,5720.343,2026-09-17T20:24:38.869738+00:00,read,97675,3.944,True,
287,5740.0,5740.546,2026-09-17T20:24:38.889943+00:00,read,97200,3.829,True,
288,5760.0,5760.39,2026-09-17T20:24:38.909786+00:00,read,34011,3.268,True,
289,5780.0,5780.235,2026-09-17T20:24:38.929628+00:00,read,93294,3.746,True,
290,5800.0,5800.3,2026-09-17T20:24:38.949695+00:00,read,18309,3.878,True,
291,5820.0,5820.229,2026-09-17T20:24:38.969617+00:00,read,35502,3.266,True,
292,5840.0,5840.418,2026-09-17T20:24:38.989814+00:00,read,13321,4.064,True,
293,5860.0,5860.23,2026-09-17T20:24:39.009626+00:00,read,22146,3.715,True,
294,5880.0,5880.301,2026-09-17T20:24:39.029694+00:00,read,95887,3.539,True,
295,5900.0,5900.379,2026-09-17T20:24:39.049768+00:00,read,85993,3.392,True,
296,5920.0,5920.498,2026-09-17T20:24:39.069920+00:00,read,34602,3.822,True,
297,5940.0,5940.375,2026-09-17T20:24:39.089770+00:00,read,89406,3.973,True,
298,5960.0,5960.384,2026-09-17T20:24:39.109774+00:00,read,94048,3.466,True,
299,5980.0,5980.284,2026-09-17T20:24:39.129681+00:00,read,82944,4.312,True,
300,6000.0,6000.293,2026-09-17T20:24:39.149686+00:00,read,31101,3.525,True,
301,6020.0,6020.208,2026-09-17T20:24:39.169599+00:00,read,75961,3.283,True,
302,6040.0,6040.437,2026-09-17T20:24:39.189832+00:00,read,96566,3.538,True,
303,6060.0,6060.22,2026-09-17T20:24:39.209614+00:00,read,29154,3.165,True,
304,6080.0,6080.413,2026-09-17T20:24:39.229808+00:00,read,3774,4.012,True,
305,6100.0,6100.536,2026-09-17T20:24:39.249932+00:00,read,39008,3.83,True,
306,6120.0,6120.24,2026-09-17T20:24:39.269631+00:00,read,33905,3.625,True,
307,6140.0,6140.218,2026-09-17T20:24:39.289610+00:00,read,6487,3.384,True,
308,6160.0,6160.189,2026-09-17T20:24:39.309577+00:00,read,1813,3.001,True,
309,6180.0,6180.476,2026-09-17T20:24:39.329866+00:00,read,59334,3.862,True,
310,6200.0,6200.203,2026-09-17T20:24:39.349593+00:00,read,86058,3.204,True,
311,6220.0,6220.4,2026-09-17T20:24:39.369792+00:00,read,95424,3.737,True,
312,6240.0,6240.369,2026-09-17T20:24:39.389759+00:00,read,52597,3.476,True,
313,6260.0,6260.208,2026-09-17T20:24:39.409601+00:00,read,16744,3.36,True,
314,6280.0,6280.306,2026-09-17T20:24:39.429759+00:00,read,34119,3.419,True,
315,6300.0,6300.264,2026-09-17T20:24:39.449651+00:00,read,61452,3.36,True,
