timestamp_utc,sample,node,node_count,shard,direction,bytes
2026-09-21T11:49:48.645961+00:00,8,r-scylla4,4,0,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla4,4,1,incoming,0
2026-09-21T11:49:48.645961+00:00,8,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla1,4,0,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla1,4,1,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla2,4,0,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla2,4,1,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla3,4,0,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla3,4,1,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla4,4,0,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla4,4,1,incoming,0
2026-09-21T11:49:49.646291+00:00,9,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla1,4,0,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla1,4,0,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla1,4,1,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla1,4,1,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla2,4,0,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla2,4,0,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla2,4,1,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla2,4,1,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla3,4,0,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla3,4,0,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla3,4,1,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla3,4,1,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla4,4,0,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla4,4,0,outgoing,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla4,4,1,incoming,0
2026-09-21T11:49:50.646508+00:00,10,r-scylla4,4,1,outgoing,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla1,4,0,incoming,0
2026-09-21T11:49:51.646808+00:00,11,r-scylla1,4,0,outgoing,0
