"timestamp_utc","sample_end_utc","sample","node","node_count","cpu_percent","memory_usage","network_io","block_io","vm_mem_available_kib"
"2026-09-21T11:53:44.6933729+00:00","2026-09-21T11:53:46.8922959+00:00","67","r-scylla3","4","3.97%","145.1MiB / 9.711GiB","24.4MB / 109MB","37.9MB / 813MB","8730344"
"2026-09-21T11:53:44.6933729+00:00","2026-09-21T11:53:46.8922959+00:00","67","r-scylla4","4","2.24%","144.3MiB / 9.711GiB","16.2MB / 111MB","28.8MB / 788MB","8730344"
"2026-09-21T11:53:47.9056236+00:00","2026-09-21T11:53:50.2591370+00:00","68","r-scylla1","4","3.65%","164.6MiB / 9.711GiB","21.2MB / 122MB","64.7MB / 812MB","8729460"
"2026-09-21T11:53:47.9056236+00:00","2026-09-21T11:53:50.2591370+00:00","68","r-scylla2","4","1.74%","145MiB / 9.711GiB","23.4MB / 112MB","38.7MB / 814MB","8729460"
"2026-09-21T11:53:47.9056236+00:00","2026-09-21T11:53:50.2591370+00:00","68","r-scylla3","4","3.38%","145.1MiB / 9.711GiB","24.4MB / 111MB","37.9MB / 813MB","8729460"
"2026-09-21T11:53:47.9056236+00:00","2026-09-21T11:53:50.2591370+00:00","68","r-scylla4","4","2.15%","144.3MiB / 9.711GiB","16.2MB / 113MB","28.8MB / 788MB","8729460"
"2026-09-21T11:53:51.2767987+00:00","2026-09-21T11:53:53.5796516+00:00","69","r-scylla1","4","3.57%","164.3MiB / 9.711GiB","21.2MB / 123MB","64.7MB / 812MB","8729040"
"2026-09-21T11:53:51.2767987+00:00","2026-09-21T11:53:53.5796516+00:00","69","r-scylla2","4","3.21%","144.8MiB / 9.711GiB","23.4MB / 113MB","38.7MB / 814MB","8729040"
"2026-09-21T11:53:51.2767987+00:00","2026-09-21T11:53:53.5796516+00:00","69","r-scylla3","4","3.04%","145.1MiB / 9.711GiB","24.4MB / 112MB","37.9MB / 813MB","8729040"
"2026-09-21T11:53:51.2767987+00:00","2026-09-21T11:53:53.5796516+00:00","69","r-scylla4","4","2.93%","144.1MiB / 9.711GiB","16.2MB / 113MB","28.8MB / 788MB","8729040"
"2026-09-21T11:53:54.5862151+00:00","2026-09-21T11:53:56.9967284+00:00","70","r-scylla1","4","3.38%","164.1MiB / 9.711GiB","21.2MB / 124MB","64.7MB / 812MB","8729520"
"2026-09-21T11:53:54.5862151+00:00","2026-09-21T11:53:56.9967284+00:00","70","r-scylla2","4","3.14%","144.8MiB / 9.711GiB","23.5MB / 115MB","38.7MB / 814MB","8729520"
"2026-09-21T11:53:54.5862151+00:00","2026-09-21T11:53:56.9967284+00:00","70","r-scylla3","4","3.24%","145.1MiB / 9.711GiB","24.5MB / 113MB","37.9MB / 813MB","8729520"
"2026-09-21T11:53:54.5862151+00:00","2026-09-21T11:53:56.9967284+00:00","70","r-scylla4","4","2.19%","144.1MiB / 9.711GiB","16.2MB / 115MB","28.8MB / 788MB","8729520"
"2026-09-21T11:53:58.0039907+00:00","2026-09-21T11:54:00.3305094+00:00","71","r-scylla1","4","2.25%","164.4MiB / 9.711GiB","21.2MB / 125MB","64.7MB / 812MB","8730684"
"2026-09-21T11:53:58.0039907+00:00","2026-09-21T11:54:00.3305094+00:00","71","r-scylla2","4","3.43%","144.8MiB / 9.711GiB","23.5MB / 116MB","38.7MB / 814MB","8730684"
"2026-09-21T11:53:58.0039907+00:00","2026-09-21T11:54:00.3305094+00:00","71","r-scylla3","4","2.90%","145.4MiB / 9.711GiB","24.5MB / 115MB","37.9MB / 813MB","8730684"
"2026-09-21T11:53:58.0039907+00:00","2026-09-21T11:54:00.3305094+00:00","71","r-scylla4","4","1.26%","144.3MiB / 9.711GiB","16.2MB / 116MB","28.8MB / 788MB","8730684"
"2026-09-21T11:54:01.3455505+00:00","2026-09-21T11:54:03.6486222+00:00","72","r-scylla1","4","3.92%","164.2MiB / 9.711GiB","21.3MB / 127MB","64.7MB / 812MB","8733592"
"2026-09-21T11:54:01.3455505+00:00","2026-09-21T11:54:03.6486222+00:00","72","r-scylla2","4","3.78%","144.8MiB / 9.711GiB","23.5MB / 117MB","38.7MB / 814MB","8733592"
"2026-09-21T11:54:01.3455505+00:00","2026-09-21T11:54:03.6486222+00:00","72","r-scylla3","4","3.67%","145.4MiB / 9.711GiB","24.5MB / 116MB","37.9MB / 813MB","8733592"
"2026-09-21T11:54:01.3455505+00:00","2026-09-21T11:54:03.6486222+00:00","72","r-scylla4","4","2.60%","144.1MiB / 9.711GiB","16.2MB / 118MB","28.8MB / 788MB","8733592"
"2026-09-21T11:54:04.6607826+00:00","2026-09-21T11:54:06.9931237+00:00","73","r-scylla1","4","3.74%","164.6MiB / 9.711GiB","21.3MB / 128MB","64.7MB / 812MB","8729624"
"2026-09-21T11:54:04.6607826+00:00","2026-09-21T11:54:06.9931237+00:00","73","r-scylla2","4","3.68%","144.8MiB / 9.711GiB","23.6MB / 119MB","38.7MB / 814MB","8729624"
"2026-09-21T11:54:04.6607826+00:00","2026-09-21T11:54:06.9931237+00:00","73","r-scylla3","4","3.47%","145.1MiB / 9.711GiB","24.6MB / 117MB","37.9MB / 813MB","8729624"
"2026-09-21T11:54:04.6607826+00:00","2026-09-21T11:54:06.9931237+00:00","73","r-scylla4","4","2.31%","144.1MiB / 9.711GiB","16.2MB / 119MB","28.8MB / 788MB","8729624"
"2026-09-21T11:54:07.9990828+00:00","2026-09-21T11:54:10.4126878+00:00","74","r-scylla1","4","3.19%","164.1MiB / 9.711GiB","21.3MB / 129MB","64.7MB / 812MB","8730424"
"2026-09-21T11:54:07.9990828+00:00","2026-09-21T11:54:10.4126878+00:00","74","r-scylla2","4","3.90%","144.8MiB / 9.711GiB","23.6MB / 120MB","38.7MB / 814MB","8730424"
"2026-09-21T11:54:07.9990828+00:00","2026-09-21T11:54:10.4126878+00:00","74","r-scylla3","4","3.39%","145.1MiB / 9.711GiB","24.6MB / 119MB","37.9MB / 813MB","8730424"
"2026-09-21T11:54:07.9990828+00:00","2026-09-21T11:54:10.4126878+00:00","74","r-scylla4","4","2.20%","144.1MiB / 9.711GiB","16.2MB / 120MB","28.8MB / 788MB","8730424"
"2026-09-21T11:54:11.4174944+00:00","2026-09-21T11:54:13.6776403+00:00","75","r-scylla1","4","4.77%","164.5MiB / 9.711GiB","21.3MB / 131MB","64.7MB / 812MB","8732112"
"2026-09-21T11:54:11.4174944+00:00","2026-09-21T11:54:13.6776403+00:00","75","r-scylla2","4","3.39%","144.8MiB / 9.711GiB","23.6MB / 121MB","38.7MB / 814MB","8732112"
"2026-09-21T11:54:11.4174944+00:00","2026-09-21T11:54:13.6776403+00:00","75","r-scylla3","4","2.92%","145.1MiB / 9.711GiB","24.6MB / 120MB","37.9MB / 813MB","8732112"
"2026-09-21T11:54:11.4174944+00:00","2026-09-21T11:54:13.6776403+00:00","75","r-scylla4","4","1.86%","144.1MiB / 9.711GiB","16.2MB / 121MB","28.8MB / 788MB","8732112"
"2026-09-21T11:54:14.6944158+00:00","2026-09-21T11:54:16.9880491+00:00","76","r-scylla1","4","2.67%","164.1MiB / 9.711GiB","21.4MB / 132MB","64.7MB / 812MB","8729140"
"2026-09-21T11:54:14.6944158+00:00","2026-09-21T11:54:16.9880491+00:00","76","r-scylla2","4","2.42%","144.8MiB / 9.711GiB","23.7MB / 123MB","38.7MB / 814MB","8729140"
"2026-09-21T11:54:14.6944158+00:00","2026-09-21T11:54:16.9880491+00:00","76","r-scylla3","4","2.94%","145.1MiB / 9.711GiB","24.7MB / 121MB","37.9MB / 813MB","8729140"
"2026-09-21T11:54:14.6944158+00:00","2026-09-21T11:54:16.9880491+00:00","76","r-scylla4","4","1.93%","144.1MiB / 9.711GiB","16.2MB / 122MB","28.8MB / 788MB","8729140"
"2026-09-21T11:54:17.9960099+00:00","2026-09-21T11:54:20.3031041+00:00","77","r-scylla1","4","3.60%","164.6MiB / 9.711GiB","21.4MB / 134MB","64.7MB / 812MB","8729492"
"2026-09-21T11:54:17.9960099+00:00","2026-09-21T11:54:20.3031041+00:00","77","r-scylla2","4","3.71%","144.8MiB / 9.711GiB","23.7MB / 124MB","38.7MB / 814MB","8729492"
"2026-09-21T11:54:17.9960099+00:00","2026-09-21T11:54:20.3031041+00:00","77","r-scylla3","4","3.30%","145.4MiB / 9.711GiB","24.7MB / 123MB","37.9MB / 813MB","8729492"
"2026-09-21T11:54:17.9960099+00:00","2026-09-21T11:54:20.3031041+00:00","77","r-scylla4","4","2.04%","144.1MiB / 9.711GiB","16.2MB / 124MB","28.8MB / 788MB","8729492"
"2026-09-21T11:54:21.3142405+00:00","2026-09-21T11:54:23.6767768+00:00","78","r-scylla1","4","3.20%","164.4MiB / 9.711GiB","21.4MB / 135MB","64.7MB / 812MB","8727888"
"2026-09-21T11:54:21.3142405+00:00","2026-09-21T11:54:23.6767768+00:00","78","r-scylla2","4","2.89%","145MiB / 9.711GiB","23.7MB / 125MB","38.7MB / 814MB","8727888"
"2026-09-21T11:54:21.3142405+00:00","2026-09-21T11:54:23.6767768+00:00","78","r-scylla3","4","2.92%","145.1MiB / 9.711GiB","24.8MB / 124MB","37.9MB / 813MB","8727888"
"2026-09-21T11:54:21.3142405+00:00","2026-09-21T11:54:23.6767768+00:00","78","r-scylla4","4","2.61%","144.1MiB / 9.711GiB","16.2MB / 125MB","28.8MB / 788MB","8727888"
"2026-09-21T11:54:24.6820165+00:00","2026-09-21T11:54:26.9700407+00:00","79","r-scylla1","4","2.88%","164.1MiB / 9.711GiB","21.5MB / 136MB","64.7MB / 812MB","8730828"
"2026-09-21T11:54:24.6820165+00:00","2026-09-21T11:54:26.9700407+00:00","79","r-scylla2","4","2.52%","144.8MiB / 9.711GiB","23.8MB / 126MB","38.7MB / 814MB","8730828"
"2026-09-21T11:54:24.6820165+00:00","2026-09-21T11:54:26.9700407+00:00","79","r-scylla3","4","2.72%","145.1MiB / 9.711GiB","24.8MB / 125MB","37.9MB / 813MB","8730828"
"2026-09-21T11:54:24.6820165+00:00","2026-09-21T11:54:26.9700407+00:00","79","r-scylla4","4","1.69%","144.3MiB / 9.711GiB","16.3MB / 126MB","28.8MB / 788MB","8730828"
"2026-09-21T11:54:27.9800978+00:00","2026-09-21T11:54:30.3274769+00:00","80","r-scylla1","4","3.43%","164.1MiB / 9.711GiB","21.5MB / 138MB","64.7MB / 812MB","8729572"
"2026-09-21T11:54:27.9800978+00:00","2026-09-21T11:54:30.3274769+00:00","80","r-scylla2","4","3.35%","144.8MiB / 9.711GiB","23.8MB / 128MB","38.7MB / 814MB","8729572"
"2026-09-21T11:54:27.9800978+00:00","2026-09-21T11:54:30.3274769+00:00","80","r-scylla3","4","3.30%","145.4MiB / 9.711GiB","24.8MB / 127MB","37.9MB / 813MB","8729572"
"2026-09-21T11:54:27.9800978+00:00","2026-09-21T11:54:30.3274769+00:00","80","r-scylla4","4","1.45%","144.6MiB / 9.711GiB","16.3MB / 127MB","28.8MB / 788MB","8729572"
"2026-09-21T11:54:31.3353865+00:00","2026-09-21T11:54:33.6885961+00:00","81","r-scylla1","4","4.54%","164.6MiB / 9.711GiB","21.5MB / 139MB","64.7MB / 812MB","8727852"
"2026-09-21T11:54:31.3353865+00:00","2026-09-21T11:54:33.6885961+00:00","81","r-scylla2","4","3.90%","145MiB / 9.711GiB","23.8MB / 129MB","38.7MB / 814MB","8727852"
"2026-09-21T11:54:31.3353865+00:00","2026-09-21T11:54:33.6885961+00:00","81","r-scylla3","4","3.36%","145.1MiB / 9.711GiB","24.9MB / 128MB","37.9MB / 813MB","8727852"
"2026-09-21T11:54:31.3353865+00:00","2026-09-21T11:54:33.6885961+00:00","81","r-scylla4","4","2.09%","144.1MiB / 9.711GiB","16.3MB / 129MB","28.8MB / 788MB","8727852"
"2026-09-21T11:54:34.6953192+00:00","2026-09-21T11:54:37.0676213+00:00","82","r-scylla1","4","3.53%","164.1MiB / 9.711GiB","21.6MB / 140MB","64.7MB / 812MB","8728400"
"2026-09-21T11:54:34.6953192+00:00","2026-09-21T11:54:37.0676213+00:00","82","r-scylla2","4","3.40%","144.8MiB / 9.711GiB","23.9MB / 130MB","38.7MB / 814MB","8728400"
"2026-09-21T11:54:34.6953192+00:00","2026-09-21T11:54:37.0676213+00:00","82","r-scylla3","4","3.27%","145.4MiB / 9.711GiB","24.9MB / 129MB","37.9MB / 813MB","8728400"
"2026-09-21T11:54:34.6953192+00:00","2026-09-21T11:54:37.0676213+00:00","82","r-scylla4","4","2.11%","144.1MiB / 9.711GiB","16.3MB / 130MB","28.8MB / 788MB","8728400"
"2026-09-21T11:54:38.0829104+00:00","2026-09-21T11:54:40.4330349+00:00","83","r-scylla1","4","2.28%","164.3MiB / 9.711GiB","21.6MB / 142MB","64.7MB / 812MB","8728988"
"2026-09-21T11:54:38.0829104+00:00","2026-09-21T11:54:40.4330349+00:00","83","r-scylla2","4","2.62%","144.8MiB / 9.711GiB","23.9MB / 132MB","38.7MB / 814MB","8728988"
"2026-09-21T11:54:38.0829104+00:00","2026-09-21T11:54:40.4330349+00:00","83","r-scylla3","4","2.02%","145.1MiB / 9.711GiB","24.9MB / 130MB","37.9MB / 813MB","8728988"
"2026-09-21T11:54:38.0829104+00:00","2026-09-21T11:54:40.4330349+00:00","83","r-scylla4","4","1.61%","144.1MiB / 9.711GiB","16.3MB / 131MB","28.8MB / 788MB","8728988"
"2026-09-21T11:54:41.4479862+00:00","2026-09-21T11:54:43.7035465+00:00","84","r-scylla1","4","3.11%","164.1MiB / 9.711GiB","21.6MB / 143MB","64.7MB / 812MB","8727236"
"2026-09-21T11:54:41.4479862+00:00","2026-09-21T11:54:43.7035465+00:00","84","r-scylla2","4","3.55%","144.8MiB / 9.711GiB","23.9MB / 133MB","38.7MB / 814MB","8727236"
"2026-09-21T11:54:41.4479862+00:00","2026-09-21T11:54:43.7035465+00:00","84","r-scylla3","4","3.10%","145.4MiB / 9.711GiB","25MB / 132MB","37.9MB / 813MB","8727236"
"2026-09-21T11:54:41.4479862+00:00","2026-09-21T11:54:43.7035465+00:00","84","r-scylla4","4","2.56%","144.1MiB / 9.711GiB","16.3MB / 132MB","28.8MB / 788MB","8727236"
"2026-09-21T11:54:44.7097998+00:00","2026-09-21T11:54:47.0290805+00:00","85","r-scylla1","4","3.69%","164.1MiB / 9.711GiB","21.6MB / 144MB","64.7MB / 812MB","8726644"
"2026-09-21T11:54:44.7097998+00:00","2026-09-21T11:54:47.0290805+00:00","85","r-scylla2","4","3.80%","144.8MiB / 9.711GiB","24MB / 134MB","38.7MB / 814MB","8726644"
"2026-09-21T11:54:44.7097998+00:00","2026-09-21T11:54:47.0290805+00:00","85","r-scylla3","4","3.84%","145.6MiB / 9.711GiB","25MB / 133MB","37.9MB / 813MB","8726644"
"2026-09-21T11:54:44.7097998+00:00","2026-09-21T11:54:47.0290805+00:00","85","r-scylla4","4","2.52%","144.1MiB / 9.711GiB","16.3MB / 134MB","28.8MB / 788MB","8726644"
"2026-09-21T11:54:48.0407826+00:00","2026-09-21T11:54:50.4140159+00:00","86","r-scylla1","4","2.92%","164.4MiB / 9.711GiB","21.7MB / 146MB","64.7MB / 812MB","8726848"
"2026-09-21T11:54:48.0407826+00:00","2026-09-21T11:54:50.4140159+00:00","86","r-scylla2","4","3.44%","145MiB / 9.711GiB","24MB / 136MB","38.7MB / 814MB","8726848"
"2026-09-21T11:54:48.0407826+00:00","2026-09-21T11:54:50.4140159+00:00","86","r-scylla3","4","2.98%","145.1MiB / 9.711GiB","25MB / 134MB","37.9MB / 813MB","8726848"
"2026-09-21T11:54:48.0407826+00:00","2026-09-21T11:54:50.4140159+00:00","86","r-scylla4","4","2.17%","144.1MiB / 9.711GiB","16.3MB / 135MB","28.8MB / 788MB","8726848"
"2026-09-21T11:54:51.4180706+00:00","2026-09-21T11:54:53.6848363+00:00","87","r-scylla1","4","3.74%","164.7MiB / 9.711GiB","21.7MB / 147MB","64.7MB / 812MB","8725836"
"2026-09-21T11:54:51.4180706+00:00","2026-09-21T11:54:53.6848363+00:00","87","r-scylla2","4","3.02%","144.8MiB / 9.711GiB","24.1MB / 137MB","38.7MB / 814MB","8725836"
"2026-09-21T11:54:51.4180706+00:00","2026-09-21T11:54:53.6848363+00:00","87","r-scylla3","4","2.96%","145.1MiB / 9.711GiB","25.1MB / 136MB","37.9MB / 813MB","8725836"
"2026-09-21T11:54:51.4180706+00:00","2026-09-21T11:54:53.6848363+00:00","87","r-scylla4","4","2.15%","144.1MiB / 9.711GiB","16.3MB / 136MB","28.8MB / 788MB","8725836"
"2026-09-21T11:54:54.6950561+00:00","2026-09-21T11:54:57.1136659+00:00","88","r-scylla1","4","2.61%","164.1MiB / 9.711GiB","21.7MB / 148MB","64.7MB / 812MB","8722564"
"2026-09-21T11:54:54.6950561+00:00","2026-09-21T11:54:57.1136659+00:00","88","r-scylla2","4","2.50%","144.8MiB / 9.711GiB","24.1MB / 138MB","38.7MB / 814MB","8722564"
"2026-09-21T11:54:54.6950561+00:00","2026-09-21T11:54:57.1136659+00:00","88","r-scylla3","4","2.47%","145.1MiB / 9.711GiB","25.1MB / 137MB","37.9MB / 813MB","8722564"
"2026-09-21T11:54:54.6950561+00:00","2026-09-21T11:54:57.1136659+00:00","88","r-scylla4","4","1.69%","144.1MiB / 9.711GiB","16.3MB / 137MB","28.8MB / 788MB","8722564"
"2026-09-21T11:54:58.1262658+00:00","2026-09-21T11:55:00.5110748+00:00","89","r-scylla1","4","2.43%","164.4MiB / 9.711GiB","21.7MB / 150MB","64.7MB / 812MB","8722100"
"2026-09-21T11:54:58.1262658+00:00","2026-09-21T11:55:00.5110748+00:00","89","r-scylla2","4","2.70%","144.8MiB / 9.711GiB","24.1MB / 140MB","38.7MB / 814MB","8722100"
"2026-09-21T11:54:58.1262658+00:00","2026-09-21T11:55:00.5110748+00:00","89","r-scylla3","4","2.60%","145.1MiB / 9.711GiB","25.1MB / 138MB","37.9MB / 813MB","8722100"
"2026-09-21T11:54:58.1262658+00:00","2026-09-21T11:55:00.5110748+00:00","89","r-scylla4","4","1.89%","144.1MiB / 9.711GiB","16.3MB / 139MB","28.8MB / 788MB","8722100"
"2026-09-21T11:55:01.5300256+00:00","2026-09-21T11:55:03.8402447+00:00","90","r-scylla1","4","5.82%","164.5MiB / 9.711GiB","21.8MB / 151MB","64.9MB / 812MB","8723596"
"2026-09-21T11:55:01.5300256+00:00","2026-09-21T11:55:03.8402447+00:00","90","r-scylla2","4","5.32%","144.8MiB / 9.711GiB","24.2MB / 141MB","38.7MB / 814MB","8723596"
"2026-09-21T11:55:01.5300256+00:00","2026-09-21T11:55:03.8402447+00:00","90","r-scylla3","4","5.05%","145.4MiB / 9.711GiB","25.2MB / 140MB","37.9MB / 813MB","8723596"
"2026-09-21T11:55:01.5300256+00:00","2026-09-21T11:55:03.8402447+00:00","90","r-scylla4","4","2.31%","144.1MiB / 9.711GiB","16.3MB / 140MB","28.8MB / 788MB","8723596"
"2026-09-21T11:55:04.8490429+00:00","2026-09-21T11:55:07.0210640+00:00","91","r-scylla1","4","2.62%","164.4MiB / 9.711GiB","21.8MB / 152MB","64.9MB / 812MB","8722912"
"2026-09-21T11:55:04.8490429+00:00","2026-09-21T11:55:07.0210640+00:00","91","r-scylla2","4","2.71%","145MiB / 9.711GiB","24.2MB / 142MB","38.7MB / 814MB","8722912"
"2026-09-21T11:55:04.8490429+00:00","2026-09-21T11:55:07.0210640+00:00","91","r-scylla3","4","2.75%","145.1MiB / 9.711GiB","25.2MB / 141MB","37.9MB / 813MB","8722912"
"2026-09-21T11:55:04.8490429+00:00","2026-09-21T11:55:07.0210640+00:00","91","r-scylla4","4","1.85%","144.1MiB / 9.711GiB","16.3MB / 141MB","28.8MB / 788MB","8722912"
"2026-09-21T11:55:08.0351910+00:00","2026-09-21T11:55:10.3168234+00:00","92","r-scylla1","4","4.08%","164.3MiB / 9.711GiB","21.8MB / 154MB","64.9MB / 812MB","8725200"
"2026-09-21T11:55:08.0351910+00:00","2026-09-21T11:55:10.3168234+00:00","92","r-scylla2","4","3.12%","145.3MiB / 9.711GiB","24.2MB / 143MB","38.7MB / 814MB","8725200"
"2026-09-21T11:55:08.0351910+00:00","2026-09-21T11:55:10.3168234+00:00","92","r-scylla3","4","3.73%","145.1MiB / 9.711GiB","25.2MB / 142MB","37.9MB / 813MB","8725200"
"2026-09-21T11:55:08.0351910+00:00","2026-09-21T11:55:10.3168234+00:00","92","r-scylla4","4","2.13%","144.3MiB / 9.711GiB","16.3MB / 142MB","28.8MB / 788MB","8725200"
"2026-09-21T11:55:11.3265407+00:00","2026-09-21T11:55:13.7267449+00:00","93","r-scylla1","4","3.37%","164.1MiB / 9.711GiB","21.9MB / 155MB","64.9MB / 812MB","8726832"
"2026-09-21T11:55:11.3265407+00:00","2026-09-21T11:55:13.7267449+00:00","93","r-scylla2","4","2.90%","145.1MiB / 9.711GiB","24.3MB / 145MB","38.7MB / 814MB","8726832"
"2026-09-21T11:55:11.3265407+00:00","2026-09-21T11:55:13.7267449+00:00","93","r-scylla3","4","2.80%","145.1MiB / 9.711GiB","25.3MB / 143MB","37.9MB / 813MB","8726832"
"2026-09-21T11:55:11.3265407+00:00","2026-09-21T11:55:13.7267449+00:00","93","r-scylla4","4","1.92%","144.3MiB / 9.711GiB","16.3MB / 144MB","28.8MB / 788MB","8726832"
"2026-09-21T11:55:14.7338479+00:00","2026-09-21T11:55:17.0500263+00:00","94","r-scylla1","4","3.16%","164.1MiB / 9.711GiB","21.9MB / 157MB","64.9MB / 812MB","8724216"
"2026-09-21T11:55:14.7338479+00:00","2026-09-21T11:55:17.0500263+00:00","94","r-scylla2","4","3.03%","144.8MiB / 9.711GiB","24.3MB / 146MB","38.7MB / 814MB","8724216"
"2026-09-21T11:55:14.7338479+00:00","2026-09-21T11:55:17.0500263+00:00","94","r-scylla3","4","3.27%","145.1MiB / 9.711GiB","25.3MB / 145MB","37.9MB / 813MB","8724216"
"2026-09-21T11:55:14.7338479+00:00","2026-09-21T11:55:17.0500263+00:00","94","r-scylla4","4","2.12%","144.1MiB / 9.711GiB","16.3MB / 145MB","28.8MB / 788MB","8724216"
"2026-09-21T11:55:18.0606069+00:00","2026-09-21T11:55:20.3179369+00:00","95","r-scylla1","4","1.61%","164.3MiB / 9.711GiB","21.9MB / 158MB","64.9MB / 812MB","8722448"
"2026-09-21T11:55:18.0606069+00:00","2026-09-21T11:55:20.3179369+00:00","95","r-scylla2","4","1.59%","145MiB / 9.711GiB","24.3MB / 148MB","38.7MB / 814MB","8722448"
"2026-09-21T11:55:18.0606069+00:00","2026-09-21T11:55:20.3179369+00:00","95","r-scylla3","4","1.51%","145.4MiB / 9.711GiB","25.4MB / 146MB","37.9MB / 813MB","8722448"
"2026-09-21T11:55:18.0606069+00:00","2026-09-21T11:55:20.3179369+00:00","95","r-scylla4","4","1.33%","144.1MiB / 9.711GiB","16.3MB / 146MB","28.8MB / 788MB","8722448"
"2026-09-21T11:55:21.3198779+00:00","2026-09-21T11:55:23.6620881+00:00","96","r-scylla1","4","2.98%","164.2MiB / 9.711GiB","22MB / 159MB","64.9MB / 812MB","8724352"
"2026-09-21T11:55:21.3198779+00:00","2026-09-21T11:55:23.6620881+00:00","96","r-scylla2","4","2.38%","144.8MiB / 9.711GiB","24.4MB / 149MB","38.7MB / 814MB","8724352"
"2026-09-21T11:55:21.3198779+00:00","2026-09-21T11:55:23.6620881+00:00","96","r-scylla3","4","2.75%","145.4MiB / 9.711GiB","25.4MB / 147MB","37.9MB / 813MB","8724352"
"2026-09-21T11:55:21.3198779+00:00","2026-09-21T11:55:23.6620881+00:00","96","r-scylla4","4","2.80%","144.3MiB / 9.711GiB","16.3MB / 147MB","28.8MB / 788MB","8724352"
"2026-09-21T11:55:24.6747053+00:00","2026-09-21T11:55:26.9957192+00:00","97","r-scylla1","4","2.81%","164.3MiB / 9.711GiB","22MB / 161MB","64.9MB / 812MB","8721340"
"2026-09-21T11:55:24.6747053+00:00","2026-09-21T11:55:26.9957192+00:00","97","r-scylla2","4","2.23%","145MiB / 9.711GiB","24.4MB / 150MB","38.7MB / 814MB","8721340"
"2026-09-21T11:55:24.6747053+00:00","2026-09-21T11:55:26.9957192+00:00","97","r-scylla3","4","2.55%","145.1MiB / 9.711GiB","25.4MB / 149MB","37.9MB / 813MB","8721340"
"2026-09-21T11:55:24.6747053+00:00","2026-09-21T11:55:26.9957192+00:00","97","r-scylla4","4","1.79%","144.3MiB / 9.711GiB","16.3MB / 149MB","28.8MB / 788MB","8721340"
"2026-09-21T11:55:28.0151499+00:00","2026-09-21T11:55:30.2698466+00:00","98","r-scylla1","4","2.73%","164.6MiB / 9.711GiB","22MB / 162MB","64.9MB / 812MB","8720056"
"2026-09-21T11:55:28.0151499+00:00","2026-09-21T11:55:30.2698466+00:00","98","r-scylla2","4","2.37%","144.8MiB / 9.711GiB","24.5MB / 152MB","38.7MB / 814MB","8720056"
"2026-09-21T11:55:28.0151499+00:00","2026-09-21T11:55:30.2698466+00:00","98","r-scylla3","4","2.38%","145.1MiB / 9.711GiB","25.5MB / 150MB","37.9MB / 813MB","8720056"
"2026-09-21T11:55:28.0151499+00:00","2026-09-21T11:55:30.2698466+00:00","98","r-scylla4","4","1.58%","144.3MiB / 9.711GiB","16.4MB / 150MB","28.8MB / 788MB","8720056"
"2026-09-21T11:55:31.2767287+00:00","2026-09-21T11:55:33.5601204+00:00","99","r-scylla1","4","3.49%","164.4MiB / 9.711GiB","22MB / 163MB","64.9MB / 812MB","8726032"
"2026-09-21T11:55:31.2767287+00:00","2026-09-21T11:55:33.5601204+00:00","99","r-scylla2","4","2.76%","145.1MiB / 9.711GiB","24.5MB / 153MB","38.7MB / 814MB","8726032"
"2026-09-21T11:55:31.2767287+00:00","2026-09-21T11:55:33.5601204+00:00","99","r-scylla3","4","2.71%","145.4MiB / 9.711GiB","25.5MB / 151MB","37.9MB / 813MB","8726032"
"2026-09-21T11:55:31.2767287+00:00","2026-09-21T11:55:33.5601204+00:00","99","r-scylla4","4","3.69%","144.3MiB / 9.711GiB","16.4MB / 151MB","28.8MB / 788MB","8726032"
"2026-09-21T11:55:34.5716854+00:00","2026-09-21T11:55:36.9414459+00:00","100","r-scylla1","4","7.82%","164.1MiB / 9.711GiB","22.1MB / 165MB","64.9MB / 812MB","8726440"
"2026-09-21T11:55:34.5716854+00:00","2026-09-21T11:55:36.9414459+00:00","100","r-scylla2","4","3.55%","145.3MiB / 9.711GiB","24.5MB / 154MB","38.7MB / 814MB","8726440"
"2026-09-21T11:55:34.5716854+00:00","2026-09-21T11:55:36.9414459+00:00","100","r-scylla3","4","6.84%","145.1MiB / 9.711GiB","25.5MB / 153MB","37.9MB / 813MB","8726440"
"2026-09-21T11:55:34.5716854+00:00","2026-09-21T11:55:36.9414459+00:00","100","r-scylla4","4","2.11%","144.3MiB / 9.711GiB","16.4MB / 152MB","28.8MB / 788MB","8726440"
"2026-09-21T11:55:37.9523101+00:00","2026-09-21T11:55:40.2028370+00:00","101","r-scylla1","4","1.97%","164.3MiB / 9.711GiB","22.1MB / 166MB","64.9MB / 812MB","8725036"
"2026-09-21T11:55:37.9523101+00:00","2026-09-21T11:55:40.2028370+00:00","101","r-scylla2","4","1.99%","145.1MiB / 9.711GiB","24.6MB / 156MB","38.7MB / 814MB","8725036"
"2026-09-21T11:55:37.9523101+00:00","2026-09-21T11:55:40.2028370+00:00","101","r-scylla3","4","2.50%","145.1MiB / 9.711GiB","25.5MB / 154MB","37.9MB / 813MB","8725036"
"2026-09-21T11:55:37.9523101+00:00","2026-09-21T11:55:40.2028370+00:00","101","r-scylla4","4","1.22%","144.3MiB / 9.711GiB","16.4MB / 154MB","28.8MB / 788MB","8725036"
